market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,rf_target,peak_pct,trough_pct,return_pct
627658,PM,earnings_beat+direct_company,1.0,train,2025-10-08,0.92,155.27,2025-10-09,156.85,rf_target,0.0022,0.0,-2.0,1.02
627659,PHM,earnings_beat+direct_company,1.0,train,2025-10-08,0.89,127.66,2025-10-14,124.89,poly<0.534086556485947,-0.0122,0.0,-7.09,-2.17
627660,DGX,earnings_beat+direct_company,1.0,train,2025-10-08,0.955,180.89,2025-10-16,186.32,profit_lock_3%,-0.012,3.99,-1.3,3.0
627663,TXN,earnings_beat+direct_company,1.0,train,2025-10-08,0.915,181.6,2025-10-21,180.84,resolution-1d,-0.0165,0.0,-5.77,-0.42
627671,MCO,earnings_beat+direct_company,1.0,train,2025-10-08,0.86,490.09,2025-10-13,466.92,trailing_3.0ATR,-0.0098,1.4,-4.83,-4.73
627672,AMP,earnings_beat+direct_company,1.0,train,2025-10-10,0.88,479.43,2025-10-16,465.09,trailing_3.0ATR,-0.0196,2.97,-3.22,-2.99
627673,T,earnings_beat+direct_company,1.0,train,2025-10-10,0.815,25.87,2025-10-22,24.97,trailing_3.0ATR,-0.0102,2.36,-5.99,-3.49
627694,CME,earnings_beat+direct_company,1.0,train,2025-10-08,0.88,264.94,2025-10-15,272.89,profit_lock_3%,-0.0076,3.94,-2.53,3.0
627698,EVR,earnings_beat+direct_company,1.0,train,2025-10-10,0.865,300.99,2025-10-14,316.04,profit_lock_5%,-0.0171,5.16,-0.5,5.0
627585,EWBC,earnings_beat+direct_company,1.0,train,2025-10-10,0.815,99.28,2025-10-15,104.24,profit_lock_5%,-0.0246,5.04,-0.23,5.0
627749,VZ,earnings_beat+direct_company,1.0,train,2025-10-27,0.785,39.23,2025-10-29,40.21,resolution-1d,-0.0131,0.74,-1.17,2.5
627752,MMM,earnings_beat+direct_company,1.0,train,2025-10-10,0.95,148.75,2025-10-16,154.7,profit_lock_4%,-0.0079,4.65,-0.19,4.0
627735,HLT,earnings_beat+direct_company,1.0,train,2025-10-12,0.88,263.36,2025-10-22,275.06,resolution-1d,-0.0074,2.76,-2.53,4.44
