objective,universe,split,policy_id,policy,selected,baseline,objective_score,n_trades,n_days,active_days,sharpe,maxdd,calmar,ann_return,net_pct,hit,turnover
sharpe,pre_drop,train,p033,"strong>=0.65/conf2d, fixed@0.08, poly<0.55",False,,1.2599636801596035,47,346,145,1.2599636801596035,0.04149280669803623,1.317425862685326,0.054663696659395855,0.07581076306201373,0.7659574468085106,3.423121387283237
sharpe,pre_drop,val,p033,"strong>=0.65/conf2d, fixed@0.08, poly<0.55",False,,4.010516507003348,18,74,60,4.010516507003348,0.010731788468221537,24.722129645100157,0.26531266583516366,0.07154516578230585,0.6111111111111112,6.129729729729729
sharpe,pre_drop,train,p034,"strong>=0.65/conf2d, fixed_trailing@0.03, poly<0.55",False,,1.5581559421560576,55,346,143,1.5581559421560576,0.021004072035218257,2.4040603827618967,0.050495057456545256,0.06997669871521883,0.6727272727272727,4.005780346820809
sharpe,pre_drop,val,p034,"strong>=0.65/conf2d, fixed_trailing@0.03, poly<0.55",False,,1.7266511992062317,25,74,55,1.7266511992062317,0.020177823334497358,5.406968936066555,0.10910086396706609,0.030874466096254327,0.44,8.513513513513514
sharpe,pre_drop,train,p035,"strong>=0.65/conf2d, fixed_trailing@0.05, poly<0.55",False,,1.2706794307887654,51,346,143,1.2706794307887654,0.025134381974935782,2.000501784879427,0.05028137600270033,0.0696778810849199,0.7450980392156863,3.714450867052023
sharpe,pre_drop,val,p035,"strong>=0.65/conf2d, fixed_trailing@0.05, poly<0.55",False,,0.9637979561136137,24,74,60,0.9637979561136137,0.022688085038119254,2.6019469802949646,0.059033194353609764,0.016985394542667454,0.4583333333333333,8.172972972972973
sharpe,pre_drop,train,p036,"strong>=0.65/conf2d, fixed_trailing@0.08, poly<0.55",False,,1.7408904849541071,49,346,145,1.7408904849541071,0.025399998809308988,2.8297537919863145,0.07187574294708998,0.09999015542141954,0.7755102040816326,3.5687861271676304
sharpe,pre_drop,val,p036,"strong>=0.65/conf2d, fixed_trailing@0.08, poly<0.55",False,,1.4307618981628307,19,74,60,1.4307618981628307,0.024584240917273514,3.848169254337868,0.09460432003908692,0.0268993892303524,0.5263157894736842,6.4702702702702695
sharpe,pre_drop,train,p037,"strong>=0.65/conf2d, close_vol_trailing@1.5, poly<0.55",False,,1.4246041236152875,57,346,112,1.4246041236152875,0.02788085354258396,1.9937648624534943,0.05558786612841593,0.07710531661590148,0.6140350877192983,4.151445086705203
sharpe,pre_drop,val,p037,"strong>=0.65/conf2d, close_vol_trailing@1.5, poly<0.55",False,,-0.45495224210864227,25,74,52,-0.45495224210864227,0.05624976838842266,-0.6190432992893585,-0.03482104220743143,-0.010353526342051222,0.24,8.513513513513514
sharpe,pre_drop,train,p038,"strong>=0.65/conf2d, close_vol_trailing@2, poly<0.55",False,,1.3486201948911556,53,346,119,1.3486201948911556,0.028242048857143764,1.910711486515067,0.05396240715406431,0.07482869652081359,0.6415094339622641,3.860115606936416
sharpe,pre_drop,val,p038,"strong>=0.65/conf2d, close_vol_trailing@2, poly<0.55",False,,1.6111968950816864,22,74,52,1.6111968950816864,0.028696125584278143,4.17400838595872,0.11977786883330155,0.03377878525135669,0.36363636363636365,7.491891891891893
sharpe,pre_drop,train,p039,"strong>=0.65/conf2d, close_vol_trailing@3, poly<0.55",False,,1.1868137697495744,50,346,132,1.1868137697495744,0.04381683800064806,1.1484929801453607,0.050323330855910786,0.06973655003963009,0.68,3.6416184971098264
sharpe,pre_drop,val,p039,"strong>=0.65/conf2d, close_vol_trailing@3, poly<0.55",False,,3.9225898385575833,20,74,59,3.9225898385575833,0.010778057919334505,26.52623099503393,0.2859012540461219,0.07663601687196131,0.45,6.8108108108108105
sharpe,pre_drop,train,p040,"strong>=0.7/conf2d, none, poly<0.5",False,,1.4934004377084944,40,346,140,1.4934004377084944,0.049453249786772235,1.3809539164912352,0.06829265897626247,0.09494463626092742,0.825,2.913294797687861
sharpe,pre_drop,val,p040,"strong>=0.7/conf2d, none, poly<0.5",False,,4.651150041298207,12,54,35,4.651150041298207,0.012049990971463309,34.11349094569149,0.4110672579006778,0.07657908614657649,0.6666666666666666,5.6000000000000005
sharpe,pre_drop,train,p041,"strong>=0.7/conf2d, fixed@0.03, poly<0.5",False,,1.0008063316058382,41,346,140,1.0008063316058382,0.05033453268431198,0.8261663020866832,0.041584694735059324,0.05753549393554214,0.7317073170731707,2.9861271676300576
sharpe,pre_drop,val,p041,"strong>=0.7/conf2d, fixed@0.03, poly<0.5",False,,4.1570606722388135,14,54,51,4.1570606722388135,0.014402959651936054,25.4007036872146,0.36584531033773526,0.06909084497634321,0.5,6.533333333333333
sharpe,pre_drop,train,p042,"strong>=0.7/conf2d, fixed@0.05, poly<0.5",False,,0.9758563210021091,41,346,140,0.9758563210021091,0.050094667096627576,0.8080388071014735,0.04047843504290438,0.05599362679529918,0.7560975609756098,2.9861271676300576
sharpe,pre_drop,val,p042,"strong>=0.7/conf2d, fixed@0.05, poly<0.5",False,,4.036922128262108,14,54,51,4.036922128262108,0.014402959651936054,23.03520271263487,0.331775095244248,0.06331945977523734,0.5,6.533333333333333
sharpe,pre_drop,train,p043,"strong>=0.7/conf2d, fixed@0.08, poly<0.5",False,,1.3069711808213156,41,346,148,1.3069711808213156,0.0500946670966268,1.278516267092845,0.06404684677763806,0.08897406419947651,0.8048780487804879,2.9861271676300576
sharpe,pre_drop,val,p043,"strong>=0.7/conf2d, fixed@0.08, poly<0.5",False,,5.203618681146436,13,54,51,5.203618681146436,0.011726505527311137,40.55652966120235,0.47558636924064746,0.0869428434588051,0.6923076923076923,6.066666666666667
sharpe,pre_drop,train,p044,"strong>=0.7/conf2d, fixed_trailing@0.03, poly<0.5",False,,1.6416973603325762,48,346,134,1.6416973603325762,0.019489264547182472,2.732594208164753,0.05325625142302148,0.07384006171117519,0.7083333333333334,3.4959537572254336
sharpe,pre_drop,val,p044,"strong>=0.7/conf2d, fixed_trailing@0.03, poly<0.5",False,,2.537229678890573,20,54,46,2.537229678890573,0.015429163710234173,12.109633365067767,0.18684151566054452,0.03738818918716991,0.4,9.333333333333334
sharpe,pre_drop,train,p045,"strong>=0.7/conf2d, fixed_trailing@0.05, poly<0.5",False,,1.1528881553921455,45,346,140,1.1528881553921455,0.028841937470547307,1.5492462229782202,0.04468326268961942,0.06185742356424173,0.7555555555555555,3.277456647398844
sharpe,pre_drop,val,p045,"strong>=0.7/conf2d, fixed_trailing@0.05, poly<0.5",False,,1.9039967943076086,18,54,51,1.9039967943076086,0.01795159127280721,7.782157487895853,0.13970211044332248,0.028417777895789698,0.4444444444444444,8.4
sharpe,pre_drop,train,p046,"strong>=0.7/conf2d, fixed_trailing@0.08, poly<0.5",False,,1.6948314985600492,43,346,147,1.6948314985600492,0.03317971576489187,2.4255107342636233,0.08047775674756119,0.11212875298778702,0.813953488372093,3.131791907514451
sharpe,pre_drop,val,p046,"strong>=0.7/conf2d, fixed_trailing@0.08, poly<0.5",False,,1.81405421849193,14,54,51,1.81405421849193,0.02639648191500721,5.340988015627725,0.1409832935627875,0.028665400872621927,0.5,6.533333333333333
sharpe,pre_drop,train,p047,"strong>=0.7/conf2d, close_vol_trailing@1.5, poly<0.5",False,,1.5880488410968183,48,346,107,1.5880488410968183,0.022778508772638872,2.803275067497637,0.06385442571711475,0.0887036868535338,0.6875,3.4959537572254336
sharpe,pre_drop,val,p047,"strong>=0.7/conf2d, close_vol_trailing@1.5, poly<0.5",False,,0.7701895692198868,20,54,43,0.7701895692198868,0.041351694975019004,1.5410857378036815,0.06372650736000995,0.013326223614051669,0.3,9.333333333333334
sharpe,pre_drop,train,p048,"strong>=0.7/conf2d, close_vol_trailing@2, poly<0.5",False,,1.4861818333878156,45,346,118,1.4861818333878156,0.022778508772638872,2.668680448634379,0.06078856101058805,0.08439819866933584,0.7111111111111111,3.277456647398844
sharpe,pre_drop,val,p048,"strong>=0.7/conf2d, close_vol_trailing@2, poly<0.5",False,,3.3224119200491713,16,54,46,3.3224119200491713,0.02119787171936205,16.649564819061688,0.35293533921767306,0.06691739145788422,0.5,7.466666666666668
sharpe,pre_drop,train,p049,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.5",False,,1.2709767991615388,43,346,131,1.2709767991615388,0.04224147095253761,1.3083367701713677,0.0552660696733307,0.0766545041685538,0.7441860465116279,3.131791907514451
sharpe,pre_drop,val,p049,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.5",False,,5.153755901386522,15,54,50,5.153755901386522,0.011508738242682504,44.822188152224115,0.5158468309082123,0.09323078887168124,0.5333333333333333,7.0
sharpe,pre_drop,train,p050,"strong>=0.7/conf2d, none, poly<0.55",False,,1.6340839440517432,41,346,143,1.6340839440517432,0.04149280669803579,1.7747256713746773,0.07363834922439128,0.10247448011613725,0.8536585365853658,2.9861271676300576
sharpe,pre_drop,val,p050,"strong>=0.7/conf2d, none, poly<0.55",False,,4.122362981864479,13,54,33,4.122362981864479,0.011319023082840052,26.555448114655753,0.3005817301849498,0.057932764671813075,0.6153846153846154,6.066666666666667
sharpe,pre_drop,train,p051,"strong>=0.7/conf2d, fixed@0.03, poly<0.55",False,,1.0931742327244192,42,346,143,1.0931742327244192,0.042381469982020636,1.0656155997369323,0.04516235555262371,0.06252609684750365,0.7619047619047619,3.0589595375722545
sharpe,pre_drop,val,p051,"strong>=0.7/conf2d, fixed@0.03, poly<0.55",False,,3.9415804583704,15,54,51,3.9415804583704,0.014402959651936054,23.374161946595027,0.3366571114146273,0.06415352646198391,0.5333333333333333,7.0
sharpe,pre_drop,train,p052,"strong>=0.7/conf2d, fixed@0.05, poly<0.55",False,,1.0938767249797283,42,346,143,1.0938767249797283,0.04231894299196515,1.0785968005955855,0.045645076515720584,0.06319994954194175,0.7857142857142857,3.0589595375722545
sharpe,pre_drop,val,p052,"strong>=0.7/conf2d, fixed@0.05, poly<0.55",False,,3.8126409760525934,15,54,51,3.8126409760525934,0.014402959651936054,21.059211874431682,0.30331497892901216,0.05840879490508488,0.5333333333333333,7.0
sharpe,pre_drop,train,p053,"strong>=0.7/conf2d, fixed@0.08, poly<0.55",False,,1.2803060825577242,42,346,143,1.2803060825577242,0.04213959561743019,1.3055229692617634,0.05501420999395745,0.07630170361493827,0.8095238095238095,3.0589595375722545
sharpe,pre_drop,val,p053,"strong>=0.7/conf2d, fixed@0.08, poly<0.55",False,,4.8270996628782115,14,54,51,4.8270996628782115,0.010731788468221648,33.71435992061763,0.3618153790095584,0.06841412662340818,0.6428571428571429,6.533333333333333
sharpe,pre_drop,train,p054,"strong>=0.7/conf2d, fixed_trailing@0.03, poly<0.55",False,,1.5117155790640544,50,346,139,1.5117155790640544,0.02191173109342104,2.23065951533113,0.048877611460916626,0.06771538466597615,0.7,3.6416184971098264
sharpe,pre_drop,val,p054,"strong>=0.7/conf2d, fixed_trailing@0.03, poly<0.55",False,,2.294864618977534,21,54,46,2.294864618977534,0.015429163710234173,10.468397079188584,0.16151861231853792,0.03260489630246566,0.42857142857142855,9.8
sharpe,pre_drop,train,p055,"strong>=0.7/conf2d, fixed_trailing@0.05, poly<0.55",False,,1.2045296922314996,46,346,141,1.2045296922314996,0.02513438197493556,1.8788485728692146,0.04722369770355739,0.0654044305707644,0.782608695652174,3.3502890173410402
sharpe,pre_drop,val,p055,"strong>=0.7/conf2d, fixed_trailing@0.05, poly<0.55",False,,1.6461659934099862,18,54,51,1.6461659934099862,0.01795159127280721,6.42756342212716,0.11538499143407277,0.023675846677769563,0.4444444444444444,8.4
sharpe,pre_drop,train,p056,"strong>=0.7/conf2d, fixed_trailing@0.08, poly<0.55",False,,1.7563921267302183,44,346,143,1.7563921267302183,0.025399998809308988,2.843286083936235,0.07221946314650518,0.10047449609387349,0.8181818181818182,3.204624277456648
sharpe,pre_drop,val,p056,"strong>=0.7/conf2d, fixed_trailing@0.08, poly<0.55",False,,1.5551964933165545,14,54,51,1.5551964933165545,0.02639648191500721,4.417270841177106,0.11660040987282017,0.023914776776760904,0.5,6.533333333333333
sharpe,pre_drop,train,p057,"strong>=0.7/conf2d, close_vol_trailing@1.5, poly<0.55",False,,1.4661724593920102,51,346,106,1.4661724593920102,0.027880853542583517,2.0546067712171285,0.05728419047590516,0.07948258566546418,0.6470588235294118,3.714450867052023
sharpe,pre_drop,val,p057,"strong>=0.7/conf2d, close_vol_trailing@1.5, poly<0.55",False,,0.5231530652928721,20,54,43,0.5231530652928721,0.04000553648789085,1.0247315201032394,0.040994934217782,0.008646507677311899,0.3,9.333333333333334
sharpe,pre_drop,train,p058,"strong>=0.7/conf2d, close_vol_trailing@2, poly<0.55",False,,1.3773485040294495,47,346,115,1.3773485040294495,0.02824204885714443,1.9525404619091953,0.055143743120790845,0.07648314738884388,0.6808510638297872,3.423121387283237
sharpe,pre_drop,val,p058,"strong>=0.7/conf2d, close_vol_trailing@2, poly<0.55",False,,3.2823224283335817,16,54,46,3.2823224283335817,0.02119787171936205,15.30894108901856,0.3245169693642862,0.06207499541173078,0.5,7.466666666666668
sharpe,pre_drop,train,p059,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.55",False,,1.2137147021020624,44,346,128,1.2137147021020624,0.04381683800064873,1.1753606674128507,0.05150058795636325,0.0713831627226611,0.7272727272727273,3.204624277456648
sharpe,pre_drop,val,p059,"strong>=0.7/conf2d, close_vol_trailing@3, poly<0.55",False,,4.714995743113443,16,54,50,4.714995743113443,0.010778057919334505,36.85588570702598,0.3972348708186988,0.0743088676296344,0.5,7.466666666666668
sharpe,pre_drop,train,p043,"strong>=0.7/conf2d, fixed@0.08, poly<0.5",True,,1.3069711808213156,41,346,148,1.3069711808213156,0.0500946670966268,1.278516267092845,0.06404684677763806,0.08897406419947651,0.8048780487804879,2.9861271676300576
sharpe,pre_drop,val,p043,"strong>=0.7/conf2d, fixed@0.08, poly<0.5",True,,5.203618681146436,13,54,51,5.203618681146436,0.011726505527311137,40.55652966120235,0.47558636924064746,0.0869428434588051,0.6923076923076923,6.066666666666667
sharpe,pre_drop,test,p043,"strong>=0.7/conf2d, fixed@0.08, poly<0.5",True,,4.509883699398843,3,7,6,4.509883699398843,0.0015455547677857284,78.12030009857777,0.12073920227820878,0.0031713645484841013,0.6666666666666666,10.8
calmar,all,train,p000,"strong>=0.6/conf2d, none, poly<0.5",False,,7.9836150400807355,225,358,206,3.9865663538556593,0.03539945262982436,7.9836150400807355,0.2826156024260913,0.42418264483126644,0.72,15.837988826815641
calmar,all,val,p000,"strong>=0.6/conf2d, none, poly<0.5",False,,-2.551192739143212,94,75,62,-2.366357466170647,0.08475778858004068,-2.551192739143212,-0.21623345481123524,-0.06994645399755495,0.5106382978723404,31.584000000000003
calmar,all,train,p001,"strong>=0.6/conf2d, fixed@0.03, poly<0.5",False,,7.083704094661631,233,358,207,3.7827452236722863,0.035808711652058456,7.083704094661631,0.25365831735424416,0.37872223803654426,0.6866952789699571,16.401117318435755
calmar,all,val,p001,"strong>=0.6/conf2d, fixed@0.03, poly<0.5",False,,-0.6494155186228607,106,75,74,-0.3443220780558306,0.0690322992464254,-0.6494155186228607,-0.044830646416845865,-0.013558030565730017,0.5,35.616
calmar,all,train,p002,"strong>=0.6/conf2d, fixed@0.05, poly<0.5",False,,6.535254305514211,225,358,206,3.47453859612307,0.03580871165205868,6.535254305514211,0.23401903699903337,0.3481400870649709,0.6933333333333334,15.837988826815641
calmar,all,val,p002,"strong>=0.6/conf2d, fixed@0.05, poly<0.5",False,,-2.434798892301891,98,75,74,-1.3907417208125838,0.059684880764350856,-2.434798892301891,-0.1453206815722119,-0.04565955015131562,0.5,32.928000000000004
calmar,all,train,p003,"strong>=0.6/conf2d, fixed@0.08, poly<0.5",False,,7.814883206366537,225,358,206,3.9252976173996488,0.03539945262982458,7.814883206366537,0.27664258787138385,0.4147698351595339,0.72,15.837988826815641
calmar,all,val,p003,"strong>=0.6/conf2d, fixed@0.08, poly<0.5",False,,-2.94402718859255,94,75,74,-2.043717183455862,0.06975825337227826,-2.94402718859255,-0.20537019455671512,-0.06612842211279613,0.48936170212765956,31.584000000000003
calmar,all,train,p004,"strong>=0.6/conf2d, fixed_trailing@0.03, poly<0.5",False,,10.383941845243786,251,358,204,4.005153027867031,0.02466956772837514,10.383941845243786,0.25616735663875034,0.38264390073382315,0.6653386454183267,17.668156424581007
calmar,all,val,p004,"strong>=0.6/conf2d, fixed_trailing@0.03, poly<0.5",False,,-0.4163988908816449,120,75,62,-0.1815032234195437,0.07266009026614595,-0.4163988908816449,-0.030255580998183373,-0.009101992758705046,0.4583333333333333,40.32
calmar,all,train,p005,"strong>=0.6/conf2d, fixed_trailing@0.05, poly<0.5",False,,9.528550343446733,232,358,207,3.652322421995388,0.02466956772837514,9.528550343446733,0.23506521805089142,0.3497640642202806,0.6681034482758621,16.33072625698324
calmar,all,val,p005,"strong>=0.6/conf2d, fixed_trailing@0.05, poly<0.5",False,,-2.3620518221079316,108,75,72,-1.9059227647020502,0.08555850092757722,-2.3620518221079316,-0.20209361301280693,-0.06498402666402614,0.49074074074074076,36.288000000000004
calmar,all,train,p006,"strong>=0.6/conf2d, fixed_trailing@0.08, poly<0.5",False,,12.36555397887521,228,358,206,4.346964896197005,0.024669567728375252,12.36555397887521,0.3050528713807421,0.4597057740757955,0.7149122807017544,16.049162011173184
calmar,all,val,p006,"strong>=0.6/conf2d, fixed_trailing@0.08, poly<0.5",False,,-2.0111851040639546,96,75,74,-1.2579324225483217,0.06603779767619711,-2.0111851040639546,-0.13281423499155687,-0.04152454866560318,0.5,32.256
calmar,all,train,p007,"strong>=0.6/conf2d, close_vol_trailing@1.5, poly<0.5",False,,9.84520545156169,279,358,194,3.343362614709094,0.02307653364563378,9.84520545156169,0.2271932148511404,0.337558652579365,0.6021505376344086,19.639106145251393
calmar,all,val,p007,"strong>=0.6/conf2d, close_vol_trailing@1.5, poly<0.5",False,,-1.4953459836630825,120,75,61,-0.936455381649835,0.08300399413497972,-1.4953459836630825,-0.12411968925773598,-0.03867449357301145,0.4,40.32
calmar,all,train,p008,"strong>=0.6/conf2d, close_vol_trailing@2, poly<0.5",False,,10.483929315067057,259,358,203,3.6513428224914386,0.02466956772837514,10.483929315067057,0.25863400429754435,0.3865025179297079,0.6332046332046332,18.231284916201115
calmar,all,val,p008,"strong>=0.6/conf2d, close_vol_trailing@2, poly<0.5",False,,0.3587684010318161,113,75,62,0.273112891053972,0.07518713114131215,0.3587684010318161,0.026974766817738027,0.007953294329773097,0.4424778761061947,37.968
calmar,all,train,p009,"strong>=0.6/conf2d, close_vol_trailing@3, poly<0.5",False,,7.614978485591153,245,358,205,3.7034756308773127,0.03517364497522879,7.614978485591153,0.2678465497461886,0.40094196074784283,0.6530612244897959,17.24581005586592
calmar,all,val,p009,"strong>=0.6/conf2d, close_vol_trailing@3, poly<0.5",False,,-0.7673388977152054,113,75,74,-0.5038307542411424,0.09275312318547335,-0.7673388977152054,-0.07117307930478378,-0.02173439577467462,0.4247787610619469,37.968
calmar,all,train,p010,"strong>=0.6/conf2d, none, poly<0.55",False,,9.252739345334266,228,358,207,4.396329448301055,0.035399452629824246,9.252739345334266,0.3275419081512714,0.4955695920728431,0.7543859649122807,16.049162011173184
calmar,all,val,p010,"strong>=0.6/conf2d, none, poly<0.55",False,,-2.7543133923172167,92,75,74,-1.6022742345986374,0.06612667690950202,-2.7543133923172167,-0.18213359180127509,-0.058083053844874555,0.4891304347826087,30.912
calmar,all,train,p011,"strong>=0.6/conf2d, fixed@0.03, poly<0.55",False,,7.449021501278955,232,358,207,3.880993079246102,0.03580871165205857,7.449021501278955,0.26673986302928254,0.39920503647841077,0.7198275862068966,16.33072625698324
calmar,all,val,p011,"strong>=0.6/conf2d, fixed@0.03, poly<0.55",False,,0.37310363579823047,107,75,74,0.24627516119039897,0.060566446368352844,0.37310363579823047,0.022597561347410977,0.006672765218346033,0.5046728971962616,35.952
calmar,all,train,p012,"strong>=0.6/conf2d, fixed@0.05, poly<0.55",False,,7.768576763760088,227,358,207,3.982375898177619,0.03580871165205879,7.768576763760088,0.278182725280369,0.41719515249669725,0.7312775330396476,15.97877094972067
calmar,all,val,p012,"strong>=0.6/conf2d, fixed@0.05, poly<0.55",False,,-0.7030235244829629,101,75,74,-0.26372602779677295,0.049466139660995556,-0.7030235244829629,-0.03477585984703957,-0.010478916412958394,0.49504950495049505,33.936
calmar,all,train,p013,"strong>=0.6/conf2d, fixed@0.08, poly<0.55",False,,8.77785554601348,228,358,207,4.239601179549591,0.03539945262982458,8.77785554601348,0.31073128159254715,0.46873693084912627,0.75,16.049162011173184
calmar,all,val,p013,"strong>=0.6/conf2d, fixed@0.08, poly<0.55",False,,-2.13011418664377,96,75,74,-1.2862970668565643,0.06601836321713261,-2.13011418664377,-0.14062665206781544,-0.04410261398164772,0.5208333333333334,32.256
calmar,all,train,p014,"strong>=0.6/conf2d, fixed_trailing@0.03, poly<0.55",False,,10.021537279514922,253,358,204,3.891013333787365,0.024669567728375252,10.021537279514922,0.24722699265943082,0.36868506940462287,0.6877470355731226,17.808938547486033
calmar,all,val,p014,"strong>=0.6/conf2d, fixed_trailing@0.03, poly<0.55",False,,0.12268027269313302,118,75,74,0.13142800724339238,0.07137525555614643,0.12268027269313302,0.008756335815170102,0.0025980779320480263,0.4576271186440678,39.648
calmar,all,train,p015,"strong>=0.6/conf2d, fixed_trailing@0.05, poly<0.55",False,,10.340268190628334,234,358,207,3.8918253797371585,0.02466956772837514,10.340268190628334,0.25508994645826877,0.3809594898548201,0.7051282051282052,16.471508379888267
calmar,all,val,p015,"strong>=0.6/conf2d, fixed_trailing@0.05, poly<0.55",False,,-0.15049208384121424,107,75,74,-0.03785772164463506,0.07953593447960938,-0.15049208384121424,-0.011969528520094697,-0.003577436899605546,0.4953271028037383,35.952
calmar,all,train,p016,"strong>=0.6/conf2d, fixed_trailing@0.08, poly<0.55",False,,13.829921793565948,230,358,207,4.692883438310845,0.024669567728375252,13.829921793565948,0.3411781923645081,0.5174407754133481,0.7521739130434782,16.18994413407821
calmar,all,val,p016,"strong>=0.6/conf2d, fixed_trailing@0.08, poly<0.55",False,,-1.8761856111991038,97,75,74,-1.119431695986255,0.06601836321713261,-1.8761856111991038,-0.12386270314290038,-0.03859055697981029,0.5154639175257731,32.592
calmar,all,train,p017,"strong>=0.6/conf2d, close_vol_trailing@1.5, poly<0.55",False,,10.089195100230734,279,358,191,3.476399395362391,0.02307653364563378,10.089195100230734,0.23282365018783802,0.3462852079849936,0.6057347670250897,19.639106145251393
calmar,all,val,p017,"strong>=0.6/conf2d, close_vol_trailing@1.5, poly<0.55",False,,-1.0748505361947531,123,75,61,-0.6444191507335502,0.0838353052351467,-1.0748505361947531,-0.09011042278404824,-0.027713505961475815,0.43089430894308944,41.328
calmar,all,train,p018,"strong>=0.6/conf2d, close_vol_trailing@2, poly<0.55",False,,14.145087092777839,257,358,202,4.25934664729355,0.021435527655114472,14.145087092777839,0.30320740556124215,0.45677422955697167,0.6653696498054474,18.09050279329609
calmar,all,val,p018,"strong>=0.6/conf2d, close_vol_trailing@2, poly<0.55",False,,-0.17958043480130423,114,75,62,-0.029195906043656628,0.06539959594853839,-0.17958043480130423,-0.01174448787626814,-0.0035098970385581962,0.4473684210526316,38.304
calmar,all,train,p019,"strong>=0.6/conf2d, close_vol_trailing@3, poly<0.55",False,,7.378322120109049,242,358,205,3.7466434656332477,0.03517364497522879,7.378322120109049,0.2595224827655931,0.38789315902335497,0.6652892561983471,17.03463687150838
calmar,all,val,p019,"strong>=0.6/conf2d, close_vol_trailing@3, poly<0.55",False,,5.8877129394924665,107,75,74,1.8284654363234583,0.04246322111171319,5.8877129394924665,0.2500112563919634,0.06866953688099864,0.5046728971962616,35.952
calmar,all,train,p020,"strong>=0.65/conf2d, none, poly<0.5",False,,7.4784724878247575,217,358,203,3.815096577321285,0.03539945262982436,7.4784724878247575,0.2647338325761972,0.39605823595159184,0.6912442396313364,15.27486033519553
calmar,all,val,p020,"strong>=0.65/conf2d, none, poly<0.5",False,,-1.57950563662772,87,75,74,-0.6915344169784627,0.06291207999852011,-1.57950563662772,-0.09936998496963656,-0.030668897984459376,0.5287356321839081,29.232
calmar,all,train,p021,"strong>=0.65/conf2d, fixed@0.03, poly<0.5",False,,6.362546330443941,220,358,204,3.431973248326965,0.03580871165205868,6.362546330443941,0.22783458691973113,0.338551860439934,0.6545454545454545,15.486033519553072
calmar,all,val,p021,"strong>=0.65/conf2d, fixed@0.03, poly<0.5",False,,-1.5433915131079479,103,75,74,-1.278056393454598,0.08179749911997891,-1.5433915131079479,-0.1262455659352303,-0.03936950993775512,0.46601941747572817,34.608000000000004
calmar,all,train,p022,"strong>=0.65/conf2d, fixed@0.05, poly<0.5",False,,6.326575798059202,217,358,203,3.394746737524114,0.03580871165205857,6.326575798059202,0.22654652849759427,0.33655743623228385,0.6682027649769585,15.27486033519553
calmar,all,val,p022,"strong>=0.65/conf2d, fixed@0.05, poly<0.5",False,,-1.6155696479419255,94,75,74,-1.1172293233796564,0.0725557276450739,-1.6155696479419255,-0.11721883136772226,-0.036426518292752896,0.48936170212765956,31.584000000000003
calmar,all,train,p023,"strong>=0.65/conf2d, fixed@0.08, poly<0.5",False,,7.3120930532323465,217,358,203,3.7528212271918875,0.0353994526298248,7.3120930532323465,0.25884409166276945,0.3868313081320738,0.6912442396313364,15.27486033519553
calmar,all,val,p023,"strong>=0.65/conf2d, fixed@0.08, poly<0.5",False,,-1.476693199562505,88,75,74,-0.7453285114461486,0.0679196020741969,-1.476693199562505,-0.10029641449995796,-0.030965760796009656,0.5227272727272727,29.568
calmar,all,train,p024,"strong>=0.65/conf2d, fixed_trailing@0.03, poly<0.5",False,,10.858235562013542,239,358,202,3.6759754585397744,0.020269877946527792,10.858235562013542,0.22009510955666212,0.3265813511734694,0.6485355648535565,16.823463687150838
calmar,all,val,p024,"strong>=0.65/conf2d, fixed_trailing@0.03, poly<0.5",False,,-0.42234898936376475,113,75,74,-0.2149382390777967,0.06963604197009043,-0.42234898936376475,-0.029410711949360402,-0.008845137208458254,0.4424778761061947,37.968
calmar,all,train,p025,"strong>=0.65/conf2d, fixed_trailing@0.05, poly<0.5",False,,9.075066613322566,225,358,204,3.448349739859647,0.024038966286943797,9.075066613322566,0.21815522036943036,0.3235859546929205,0.6488888888888888,15.837988826815641
calmar,all,val,p025,"strong>=0.65/conf2d, fixed_trailing@0.05, poly<0.5",False,,-1.2650154727535443,104,75,74,-1.0444003727435849,0.09624672470213325,-1.2650154727535443,-0.12175359595004931,-0.03790233462092485,0.4807692307692308,34.944
calmar,all,train,p026,"strong>=0.65/conf2d, fixed_trailing@0.08, poly<0.5",False,,11.71863998020829,218,358,203,4.123912767832036,0.024038966286943797,11.71863998020829,0.2817039914130588,0.42274485209019486,0.6880733944954128,15.345251396648045
calmar,all,val,p026,"strong>=0.65/conf2d, fixed_trailing@0.08, poly<0.5",False,,-1.7136512190043856,89,75,74,-0.8678101063692212,0.06310878879694626,-1.7136512190043856,-0.10814645285177726,-0.03348986630136108,0.5168539325842697,29.904
calmar,all,train,p027,"strong>=0.65/conf2d, close_vol_trailing@1.5, poly<0.5",False,,7.524103906254391,260,358,191,3.062653697149158,0.026364785392125167,7.524103906254391,0.19837138475644767,0.2931524596691648,0.5923076923076923,18.30167597765363
calmar,all,val,p027,"strong>=0.65/conf2d, close_vol_trailing@1.5, poly<0.5",False,,-1.9682322705474002,119,75,62,-1.7092870878943722,0.10467357257554777,-1.9682322705474002,-0.20602190341667848,-0.06635643625451315,0.3697478991596639,39.984
calmar,all,train,p028,"strong>=0.65/conf2d, close_vol_trailing@2, poly<0.5",False,,10.809043242309313,241,358,200,3.476016595037962,0.02168227302187664,10.809043242309313,0.23436462668502123,0.34867647870359786,0.6265560165975104,16.964245810055868
