market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,rf_target,peak_pct,trough_pct,return_pct
648038,TFX,earnings_beat+direct_company,1.0,train,2025-10-24,0.82,131.91,2025-10-31,123.87,trailing_2.5ATR,-0.0572,1.05,-6.89,-6.09
648377,FOXA,earnings_beat+direct_company,1.0,train,2025-10-26,0.875,61.27,2025-10-30,65.51,resolution-1d,-0.0082,1.45,-2.77,6.92
648376,CL,earnings_beat+direct_company,1.0,train,2025-10-26,0.84,77.83,2025-10-31,77.05,resolution-1d,-0.008,0.0,-4.12,-1.0
648240,CVX,earnings_beat+direct_company,1.0,train,2025-10-29,0.745,155.1,2025-10-31,157.72,resolution-1d,-0.0072,0.08,-1.2,1.69
648224,WAY,earnings_beat+direct_company,1.0,train,2025-10-25,0.785,39.33,2025-10-29,39.62,resolution-1d,-0.0051,1.59,-0.86,0.74
652465,PLTR,earnings_beat+direct_company,1.0,train,2025-10-29,0.835,198.81,2025-10-31,200.47,rf_target,0.0064,0.43,-4.18,0.83
652577,CRL,earnings_beat+direct_company,1.0,train,2025-10-28,0.815,187.93,2025-11-03,176.09,trailing_2.5ATR,-0.0549,1.85,-7.47,-6.3
652605,NYT,earnings_beat+direct_company,0.95,train,2025-10-28,0.865,57.42,2025-11-05,57.61,resolution-1d,-0.0094,1.11,-2.59,0.33
652646,LYFT,earnings_beat+direct_company,0.95,train,2025-10-28,0.875,20.03,2025-11-03,20.63,profit_lock_3%,-0.0175,3.02,-2.25,3.0
652657,FTDR,earnings_beat+direct_company,0.95,train,2025-10-28,0.845,68.12,2025-11-03,65.34,trailing_2.5ATR,-0.0151,1.09,-4.59,-4.09
655260,MCD,earnings_beat+direct_company,0.98,train,2025-10-30,0.725,302.43,2025-11-05,305.67,resolution-1d,-0.0091,0.0,-2.64,1.07
655266,APP,earnings_beat+direct_company,0.95,train,2025-10-29,0.78,631.2,2025-11-03,650.14,profit_lock_3%,-0.0326,3.43,-2.22,3.0
655400,HOOD,earnings_beat+direct_company,0.95,train,2025-10-29,0.76,144.8,2025-11-03,149.14,profit_lock_3%,-0.0217,3.92,-5.21,3.0
655439,DASH,earnings_beat+direct_company,0.95,train,2025-10-29,0.755,266.06,2025-11-03,242.17,trailing_2.5ATR,-0.016,0.0,-9.42,-8.98
655450,HUM,earnings_beat+direct_company,0.95,train,2025-10-30,0.735,285.61,2025-11-05,263.53,trailing_2.5ATR,-0.0383,0.54,-12.06,-7.73
655449,FIS,earnings_beat+direct_company,0.95,train,2025-11-02,0.855,62.2,2025-11-05,64.75,resolution-1d,-0.0103,2.06,-1.8,4.1
655388,ARM,earnings_beat+direct_company,0.95,train,2025-10-29,0.755,170.39,2025-11-05,160.19,resolution-1d,-0.0467,1.85,-8.25,-5.99
655399,QCOM,earnings_beat+direct_company,0.95,train,2025-10-29,0.82,178.67,2025-11-05,179.72,resolution-1d,-0.0148,2.68,-3.57,0.59
655448,TKO,earnings_beat+direct_company,0.95,train,2025-10-31,0.75,188.4,2025-11-05,187.24,poly<0.55,-0.011,0.79,-2.13,-0.62
655460,HUBS,earnings_beat+direct_company,0.95,train,2025-10-29,0.825,466.12,2025-10-31,480.1,profit_lock_3%,-0.0175,3.8,-1.29,3.0
655451,ATO,earnings_beat+direct_company,0.95,train,2025-10-30,0.815,173.35,2025-11-05,172.59,resolution-1d,-0.0109,0.44,-2.33,-0.44
657007,EXPE,earnings_beat+direct_company,1.0,train,2025-10-30,0.805,220.47,2025-11-06,219.7,resolution-1d,-0.0117,1.0,-5.46,-0.35
657080,DBX,earnings_beat+direct_company,1.0,train,2025-10-30,0.855,28.76,2025-11-04,29.62,profit_lock_3%,-0.0169,3.58,-2.16,3.0
656996,DDOG,earnings_beat+direct_company,1.0,train,2025-10-30,0.815,157.07,2025-11-03,163.35,profit_lock_4%,-0.0089,4.15,-2.59,4.0
657005,DD,earnings_beat+direct_company,1.0,train,2025-10-30,0.81,34.09,2025-11-03,34.69,poly<0.55,0.0362,2.04,-2.19,1.77
