entry_year,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
2024,17,-396.3884824715094,0.17647058823529413,11.164754379114347,-30.705910400632316,0.3636027798376053,0.07791488139377256,-23.316969557147612,15.617588029828749,-63.53037674725779,10
2025,136,1512.6198879478961,0.5367647058823529,42.9116299734815,-25.71316031930562,1.66885864827993,1.9337568464196013,11.122205058440413,180.4335827661682,-101.44920347767783,15
2026,182,-232.90610499122536,0.3516483516483517,61.02386743054861,-35.07147136056218,1.7399859504945057,0.9437211934885454,-1.2797038735781614,272.31606831173696,-135.18947511139774,22
