event_archetype,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
earnings_beat+direct_company,66,187.0653700902112,0.5,47.6911405532321,-42.022492974740864,1.1348955565748702,1.1348955565748702,2.834323789245624,252.47444878989185,-152.01904031702392,8
military_escalation+defense_beneficiary,183,447.35862355687317,0.453551912568306,39.08165645587523,-27.96418862280771,1.3975608941501727,1.1599755421446434,2.444582642387285,180.4335827661682,-84.1791956559764,20
military_escalation+energy_beneficiary,72,1165.6465807709992,0.4027777777777778,109.90162784344773,-47.011642481139184,2.3377534168805028,1.576624397431037,16.189535844041657,617.923261740449,-105.24587162021872,11
