variant,overall_net,overall_return_pct,ml_net,ml_return_pct,fallback_net,counterfactual_long_only_net,return_on_peak_pct,peak_capital,starting_capital,classification_accuracy,overall_trades,ml_trades,momentum_trades,overall_win_rate,ml_win_rate,overall_profit_factor,elapsed_seconds,run_id,overrides,momentum_net
hedge_only,103.6770550642676,0.2073541101285352,126.09191789889815,0.2521838357977963,-22.41486283463054,-1165.1325488112916,0.280208256930453,37000.0,50000.0,0.45332863684395913,321,254,67,0.43613707165109034,0.4448818897637795,1.0163492900430038,2206.0,766ad2c3-c234-44e3-8b98-42e9c90dcaf1,"{""hedge_ml_trades"": true}",-22.414862834630544
shorts_hedged,-5987.694705145451,-11.975389410290902,-5965.279842310821,-11.930559684621642,-22.414862834630185,-1165.1325488112916,-7.302066713592013,82000.0,50000.0,0.45332863684395913,921,854,67,0.4158523344191097,0.4168618266978923,0.712484095343115,2390.2,339084de-3ab2-4548-b06b-350feff0a376,"{""enable_shorts"": true, ""hedge_ml_trades"": true}",-22.414862834630544
shorts_hedged_vol_trail,-4463.701551290688,-8.927403102581376,-4441.286688456058,-8.882573376912116,-22.414862834630185,6828.362502815095,-5.51074265591443,81000.0,50000.0,0.45332863684395913,921,854,67,0.43539630836047777,0.4379391100702576,0.7819235681749874,2391.8,aee4441c-4496-4d61-844c-a51e13cd5d0d,"{""enable_shorts"": true, ""hedge_ml_trades"": true, ""ml_stop_mode"": ""vol_trail""}",-22.414862834630544
shorts_only,-1756.4727764513207,-3.5129455529026417,-1734.0579136166903,-3.4681158272333805,-22.414862834630412,-1165.1325488112916,-2.1420399712820983,82000.0,50000.0,0.45332863684395913,921,854,67,0.4245385450597177,0.4262295081967213,0.9064807870996753,2392.8,a274324e-2d9f-4b45-9dc2-96362bc1b4d1,"{""enable_shorts"": true}",-22.414862834630544
