exit_reason,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
daily_close_trailing_stop,97,-3845.392118218914,0.020618556701030927,10.565428919689053,-40.70024185324518,0.2595913055697636,0.005465080117258181,-39.64321771359705,17.728606899831373,-135.18947511139774,83
ml_predicted_target_lock,54,1467.1448562529645,0.6481481481481481,50.7568229668398,-16.281260399285724,3.11749961133639,5.742762441935456,27.169349189869713,272.31606831173696,-63.337109775465784,6
one_day_before_market_end,103,3535.5441898376394,0.6990291262135923,55.910750511577476,-15.80741441922385,3.536995300356193,8.214956826633738,34.3256717459965,262.02277384327914,-38.369708960993925,15
