holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,5,-153.83582175863995,0.4,11.701608928335105,-59.079679871770054,0.1980648668667967,0.13204324457786448,-30.767164351727992,12.316102223258776,-111.74097468532993,2
11-20,81,-555.2845159102758,0.41975308641975306,44.30507848480123,-43.86504647645782,1.010031495317794,0.7306610817192554,-6.855364393954022,180.4335827661682,-90.60450819749845,24
2-5,76,-502.86388204094584,0.4868421052631579,18.172878255501256,-30.134881474217753,0.6030512604155843,0.5721255547532466,-6.61663002685455,52.71503482512235,-152.01904031702392,7
21+,51,1807.6037463324928,0.5686274509803921,92.79505902391429,-40.15695297095553,2.31080926610718,3.0460667598685554,35.44321071240182,617.923261740449,-80.24935750303273,6
6-10,108,1174.2218397450274,0.4166666666666667,70.65341899512619,-31.828285952946842,2.2198310992799377,1.5855936423428125,10.872424442083586,272.31606831173696,-135.18947511139774,14
