holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,49,-1944.3483998762058,0.10204081632653061,15.3172397204562,-45.93033178360197,0.33348854941049555,0.037896426069374496,-39.68057958931032,34.54336385740995,-163.71821438965276,29
11-20,150,290.13528322415823,0.5666666666666667,43.739693981050344,-52.73444161792494,0.8294331491732873,1.0846433489189142,1.934235221494388,144.35812230551176,-147.16467767602867,11
2-5,332,-5409.459830969654,0.31626506024096385,20.324858397813898,-33.23158573894323,0.6116126554260612,0.28290453224553497,-16.29355370773992,136.23698592279698,-139.08533970021088,27
21+,63,862.6927287859738,0.6190476190476191,66.27301900625132,-71.74812551907614,0.9236899016773739,1.5009960902257322,13.69353537755514,207.40519893998592,-146.3880924513079,6
6-10,327,213.28551369027645,0.45565749235474007,42.44764659350964,-34.33378555473405,1.2363229369461948,1.0348995371066463,0.6522492773402949,271.823315690525,-147.48715791671225,15
