market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
1921503,T,AT&T Earnings,0.95,test,2026-04-10,0.775,26.46,2026-04-22,25.98,resolution-1d,0.83,-5.74,-1.81,2026-04-10 00:00:00+00:00,2026-04-22 00:00:00+00:00,2026-04-10,2026-04-22,322,0.08664738029035178,8520.12,4.87,5.39,resolution-1d,-154.56,-174.64,-2.0498,20.08,8365.56,12
1921505,CME,CME Group Earnings,0.95,test,2026-04-10,0.885,295.3,2026-04-22,285.71,resolution-1d,1.84,-7.01,-3.25,2026-04-10 00:00:00+00:00,2026-04-22 00:00:00+00:00,2026-04-10,2026-04-22,28,0.08664738029035178,8268.4,4.87,4.48,resolution-1d,-268.52,-286.72,-3.4677,18.2,7999.88,12
1921506,GD,General Dynamics Earnings,0.95,test,2026-04-10,0.795,335.15,2026-04-22,320.74,resolution-1d,2.01,-5.22,-4.3,2026-04-10 00:00:00+00:00,2026-04-22 00:00:00+00:00,2026-04-10,2026-04-22,25,0.08664738029035178,8378.75,4.87,4.54,resolution-1d,-360.25,-378.52,-4.5177,18.27,8018.5,12
1921508,IMAX,IMAX Earnings,0.9,test,2026-04-10,0.78,37.84,2026-04-22,36.22,resolution-1d,0.0,-8.72,-4.28,2026-04-10 00:00:00+00:00,2026-04-22 00:00:00+00:00,2026-04-10,2026-04-22,225,0.08664738029035178,8514.0,4.87,5.04,resolution-1d,-364.5,-383.78,-4.5076,19.28,8149.5,12
1937073,HAS,Hasbro Earnings,1.0,test,2026-04-13,0.855,92.49,2026-04-23,96.58,resolution-1d,5.96,-5.05,4.42,2026-04-13 00:00:00+00:00,2026-04-23 00:00:00+00:00,2026-04-13,2026-04-23,93,0.08664738029035178,8601.57,4.91,4.65,resolution-1d,380.37,361.14,4.1985,19.23,8981.94,13
1937076,UBSI,United Bankshares Earnings,1.0,test,2026-04-13,0.885,43.97,2026-04-23,43.91,resolution-1d,2.23,-2.05,-0.14,2026-04-13 00:00:00+00:00,2026-04-23 00:00:00+00:00,2026-04-13,2026-04-23,196,0.08664738029035178,8618.12,4.91,5.0,resolution-1d,-11.76,-31.48,-0.3653,19.72,8606.36,13
2003522,SPGI,S&P Global Earnings,0.95,test,2026-04-22,0.901,449.06,2026-04-28,433.47,poly<0.5417283540727884,0.0,-3.58,-3.47,2026-04-22 00:00:00+00:00,2026-04-28 00:00:00+00:00,2026-04-19,2026-04-28,18,0.08664738029035178,8083.08,4.84,4.39,poly<0.5417283540727884,-280.62,-298.28,-3.6902,17.66,7802.46,11
1986801,SYY,Sysco Earnings,1.0,test,2026-04-24,0.915,76.56,2026-04-28,73.37,resolution-1d,0.22,-6.53,-4.17,2026-04-24 00:00:00+00:00,2026-04-28 00:00:00+00:00,2026-04-17,2026-04-28,112,0.08664738029035178,8574.72,4.91,4.68,resolution-1d,-357.28,-375.89,-4.3838,18.61,8217.44,12
2003560,RBLX,Roblox Earnings,0.95,test,2026-04-23,0.835,55.45,2026-04-30,55.26,resolution-1d,6.2,-5.1,-0.34,2026-04-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,2026-04-17,2026-04-30,152,0.08664738029035178,8428.4,4.82,4.75,resolution-1d,-28.88,-47.77,-0.5668,18.89,8399.52,12
2003565,DLB,Dolby Laboratories Earnings,0.95,test,2026-04-23,0.905,62.96,2026-04-30,64.14,resolution-1d,2.78,-1.38,1.87,2026-04-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,2026-04-17,2026-04-30,134,0.08664738029035178,8436.64,4.82,4.69,resolution-1d,158.12,139.25,1.6505,18.87,8594.76,12
2003562,LH,Labcorp Earnings,0.95,test,2026-04-23,0.85,264.92,2026-04-30,256.8,resolution-1d,0.84,-4.73,-3.07,2026-04-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,2026-04-17,2026-04-30,31,0.08664738029035178,8212.52,4.82,4.46,resolution-1d,-251.72,-269.57,-3.2825,17.85,7960.8,11
