market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
2003565,DLB,Dolby Laboratories Earnings,0.95,test,2026-04-23,0.905,62.96,2026-04-30,64.14,resolution-1d,2.78,-1.38,1.87,2026-04-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,2026-04-17,2026-04-30,123,0.07890408592717646,7744.08,4.46,4.3,resolution-1d,145.14,127.84,1.6508,17.3,7889.22,10
2003562,LH,Labcorp Earnings,0.95,test,2026-04-23,0.85,264.92,2026-04-30,256.8,resolution-1d,0.84,-4.73,-3.07,2026-04-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,2026-04-17,2026-04-30,29,0.07890408592717646,7682.68,4.46,4.19,resolution-1d,-235.48,-252.35,-3.2847,16.87,7447.2,10
2003559,CI,Cigna Earnings,0.98,test,2026-04-23,0.875,279.72,2026-04-30,290.58,resolution-1d,4.84,-2.64,3.88,2026-04-23 00:00:00+00:00,2026-04-30 00:00:00+00:00,2026-04-17,2026-04-30,27,0.07890408592717646,7552.44,4.46,4.13,resolution-1d,293.22,276.2,3.657,17.02,7845.66,10
2039909,PIPR,Piper Sandler Earnings,1.0,test,2026-04-28,0.864,87.9,2026-05-01,79.42,resolution-1d,0.0,-9.75,-9.65,2026-04-28 00:00:00+00:00,2026-05-01 00:00:00+00:00,2026-04-24,2026-05-01,88,0.07890408592717646,7735.2,4.48,4.22,resolution-1d,-746.24,-762.57,-9.8585,16.33,6988.96,9
2039911,CBOE,Cboe Global Markets Earnings,1.0,test,2026-04-28,0.84,303.64,2026-05-01,326.96,resolution-1d,1.4,-1.56,7.68,2026-04-28 00:00:00+00:00,2026-05-01 00:00:00+00:00,2026-04-24,2026-05-01,25,0.07890408592717646,7591.0,4.48,4.15,resolution-1d,583.0,565.39,7.4482,17.61,8174.0,11
2039913,CVX,Chevron Earnings,1.0,test,2026-04-28,0.765,188.36,2026-05-01,190.63,resolution-1d,3.06,-0.96,1.21,2026-04-28 00:00:00+00:00,2026-05-01 00:00:00+00:00,2026-04-24,2026-05-01,41,0.07890408592717646,7722.76,4.48,4.21,resolution-1d,93.07,75.95,0.9835,17.12,7815.83,10
2062031,TRIP,Tripadvisor Earnings,1.0,test,2026-04-30,0.835,11.13,2026-05-04,11.33,poly<0.5508729618647695,4.67,-0.9,1.8,2026-04-30 00:00:00+00:00,2026-05-04 00:00:00+00:00,2026-04-30,2026-05-07,709,0.07890408592717646,7891.17,4.52,6.43,poly<0.5508729618647695,141.8,119.83,1.5185,21.97,8032.97,11
2048148,EA,Electronic Arts Earnings,0.95,test,2026-04-30,0.77,202.37,2026-05-05,201.57,resolution-1d,0.16,-0.48,-0.4,2026-04-30 00:00:00+00:00,2026-05-05 00:00:00+00:00,2026-04-27,2026-05-05,39,0.07890408592717646,7892.43,4.52,4.3,resolution-1d,-31.2,-48.49,-0.6144,17.29,7861.23,10
2115652,ARGX,argenx Vyvgart FDA Approval,0.9,test,2026-04-30,0.795,781.72,2026-05-05,805.17,profit_lock_3%,3.82,-0.86,3.0,2026-04-30 00:00:00+00:00,2026-05-05 00:00:00+00:00,2026-04-30,2026-05-10,10,0.07890408592717646,7817.2,4.52,4.26,profit_lock_3%,234.5,216.79,2.7732,17.71,8051.7,11
2048150,KKR,KKR Earnings,1.0,test,2026-05-04,0.845,103.33,2026-05-05,102.0,resolution-1d,0.0,-3.22,-1.29,2026-05-04 00:00:00+00:00,2026-05-05 00:00:00+00:00,2026-04-24,2026-05-05,76,0.07890408592717646,7853.08,4.52,4.28,resolution-1d,-101.08,-118.29,-1.5063,17.21,7752.0,10
2062018,APP,Applovin Earnings,1.0,test,2026-04-28,0.845,449.03,2026-05-06,468.83,resolution-1d,7.69,-4.18,4.41,2026-04-28 00:00:00+00:00,2026-05-06 00:00:00+00:00,2026-04-25,2026-05-06,17,0.07890408592717646,7633.51,4.48,4.17,resolution-1d,336.6,319.37,4.1838,17.23,7970.11,10
2062020,ATO,Atmos Energy Earnings,0.95,test,2026-04-30,0.865,189.98,2026-05-06,184.76,resolution-1d,0.79,-3.31,-2.75,2026-04-30 00:00:00+00:00,2026-05-06 00:00:00+00:00,2026-04-30,2026-05-06,41,0.07890408592717646,7789.18,4.52,4.24,resolution-1d,-214.02,-231.15,-2.9675,17.13,7575.16,10
