market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_entry_ts,_exit_ts,candidate_t_theta,candidate_t_e,_qty,_position_size_pct,_asset_entry_notional,_benchmark_sell_cost,_asset_buy_cost,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty
1986792,EFX,Equifax Earnings,0.95,test,2026-04-17,0.77,196.22,2026-04-21,192.42,resolution-1d,1.97,-5.13,-1.94,2026-04-17 00:00:00+00:00,2026-04-21 00:00:00+00:00,2026-04-17,2026-04-21,32,0.06642526056335013,6279.04,3.72,3.49,resolution-1d,-121.6,-135.58,-2.1592,13.98,6157.44,8
1986790,MSCI,MSCI Earnings,0.95,test,2026-04-17,0.77,568.55,2026-04-21,597.39,resolution-1d,0.33,-2.14,5.07,2026-04-17 00:00:00+00:00,2026-04-21 00:00:00+00:00,2026-04-17,2026-04-21,11,0.06642526056335013,6254.05,3.72,3.48,resolution-1d,317.24,302.7,4.8401,14.54,6571.29,9
1921503,T,AT&T Earnings,0.95,test,2026-04-10,0.775,26.46,2026-04-22,25.98,resolution-1d,0.83,-5.74,-1.81,2026-04-10 00:00:00+00:00,2026-04-22 00:00:00+00:00,2026-04-10,2026-04-22,230,0.06642526056335013,6085.8,3.58,3.85,resolution-1d,-110.4,-124.98,-2.0537,14.58,5975.4,8
1921506,GD,General Dynamics Earnings,0.95,test,2026-04-10,0.795,335.15,2026-04-22,320.74,resolution-1d,2.01,-5.22,-4.3,2026-04-10 00:00:00+00:00,2026-04-22 00:00:00+00:00,2026-04-10,2026-04-22,18,0.06642526056335013,6032.7,3.58,3.37,resolution-1d,-259.38,-272.92,-4.524,13.54,5773.32,8
1921508,IMAX,IMAX Earnings,0.9,test,2026-04-10,0.78,37.84,2026-04-22,36.22,resolution-1d,0.0,-8.72,-4.28,2026-04-10 00:00:00+00:00,2026-04-22 00:00:00+00:00,2026-04-10,2026-04-22,161,0.06642526056335013,6092.24,3.58,3.61,resolution-1d,-260.82,-274.85,-4.5114,14.03,5831.42,8
1937068,HON,Honeywell International Earnings,1.0,test,2026-04-16,0.865,229.38,2026-04-23,214.34,resolution-1d,3.08,-9.39,-6.56,2026-04-16 00:00:00+00:00,2026-04-23 00:00:00+00:00,2026-04-13,2026-04-23,27,0.06642526056335013,6193.26,3.68,3.45,resolution-1d,-406.08,-419.8,-6.7783,13.72,5787.18,8
1937070,CBRE,CBRE Group Earnings,1.0,test,2026-04-17,0.85,151.51,2026-04-23,149.31,resolution-1d,1.78,-5.22,-1.45,2026-04-17 00:00:00+00:00,2026-04-23 00:00:00+00:00,2026-04-13,2026-04-23,42,0.06642526056335013,6363.42,3.72,3.53,resolution-1d,-92.4,-106.49,-1.6735,14.09,6271.02,8
1937066,AXP,American Express Earnings,1.0,test,2026-04-17,0.8,331.69,2026-04-23,318.55,resolution-1d,1.93,-5.11,-3.96,2026-04-17 00:00:00+00:00,2026-04-23 00:00:00+00:00,2026-04-14,2026-04-23,19,0.06642526056335013,6302.11,3.72,3.5,resolution-1d,-249.66,-263.61,-4.1829,13.95,6052.45,8
2036554,SNY,Sanofi FDA Approval Dupixent,0.7,test,2026-04-21,0.825,47.13,2026-04-24,48.54,profit_lock_3%,3.12,-0.87,3.0,2026-04-21 00:00:00+00:00,2026-04-24 00:00:00+00:00,2026-04-21,2026-04-27,134,0.06642526056335013,6315.42,3.69,3.63,profit_lock_3%,188.94,174.16,2.7576,14.78,6504.36,9
1986800,NXPI,NXP Semiconductors Earnings,1.0,test,2026-04-17,0.77,216.03,2026-04-28,230.39,resolution-1d,13.5,-2.67,6.65,2026-04-17 00:00:00+00:00,2026-04-28 00:00:00+00:00,2026-04-17,2026-04-28,29,0.06642526056335013,6264.87,3.72,3.48,resolution-1d,416.44,401.81,6.4137,14.63,6681.31,9
