entry_year,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
2024,17,-396.3884824715094,0.17647058823529413,11.164754379114347,-30.705910400632316,0.3636027798376053,0.07791488139377256,-23.316969557147612,15.617588029828749,-63.53037674725779,10
2025,317,195.122149080475,0.47318611987381703,31.595923665073993,-27.21117605197978,1.1611377473990212,1.0429380964661867,0.6155272841655363,169.82191599344074,-127.60122598174479,14
2026,587,-4262.435217899654,0.42248722316865417,45.29005833175386,-45.70610526305195,0.9908973444815825,0.7249042520101252,-7.261388786881864,702.8301923860201,-189.6491834755595,24
