exit_reason,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
daily_close_trailing_stop,330,-13540.914330739026,0.15151515151515152,20.098207608286646,-51.94937396840485,0.3868806507756994,0.06908583049566061,-41.033073729512196,88.81116873579519,-189.6491834755595,34
daily_momentum_reversal,27,-472.0977667669572,0.14814814814814814,12.062703312048104,-22.6238513050065,0.5331852278121503,0.09272786570646091,-17.485102472850265,18.10652293630548,-48.15330908433443,15
market_end,36,795.8715005522591,0.6388888888888888,47.2765716360365,-22.42228054435233,2.108464013842,3.730359409105077,22.1075416820072,169.82191599344074,-40.54440042135086,3
ml_predicted_target_lock,156,920.6552434110573,0.5769230769230769,36.020717468859566,-35.169838314943995,1.0241934337683327,1.3966274096840903,5.901636175711906,271.823315690525,-165.42637798493058,8
one_day_before_market_end,372,7832.783802251979,0.6290322580645161,45.39500156275502,-20.21483016980214,2.2456286390458127,3.8078050835994217,21.055870436161236,702.8301923860201,-105.78398417411871,14
