event_archetype,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
earnings_beat+direct_company,508,-3764.1542027854025,0.4566929133858268,34.762333455330754,-42.85875204500775,0.8110906593553026,0.6817863513421384,-7.4097523676878,193.11247864730532,-189.6491834755595,13
military_escalation+defense_beneficiary,320,-2714.3372296996067,0.375,32.28552549702108,-32.94300144671068,0.9800420143637139,0.5880252086182283,-8.482303842811271,203.47245815295213,-147.16467767602867,23
military_escalation+energy_beneficiary,93,2014.789881194321,0.5268817204301075,82.97332363049256,-46.611431288632154,1.780106753570739,1.9823916119310507,21.66440732467012,702.8301923860201,-139.08533970021088,11
