market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_candidate_id,_entry_ts,_exit_ts,pred,pred_decimal,_qty,_position_size_pct,_max_concurrent,_asset_entry_notional,_benchmark_sell_cost,_asset_buy_cost,estimated_round_trip_cost,expected_edge_dollars,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty,active_position_size_pct,active_max_concurrent
1986791,MMM,3M Earnings,1.0,test,2026-04-17,0.86,154.55,2026-04-21,148.47,resolution-1d,0.25,-4.98,-3.93,823,2026-04-17 00:00:00+00:00,2026-04-21 00:00:00+00:00,0.5537123157400934,0.005537123157400934,37,0.05761708414766485,14,5718.35,3.43,3.21,,,resolution-1d,-224.96,-237.78,-4.158135,12.82,5493.39,8,5.761708,14
1937066,AXP,American Express Earnings,1.0,test,2026-04-16,0.79,325.76,2026-04-23,318.55,resolution-1d,4.37,-3.38,-2.21,812,2026-04-16 00:00:00+00:00,2026-04-23 00:00:00+00:00,0.28684035771295674,0.0028684035771295675,17,0.05761708414766485,14,5537.92,3.39,3.12,,,resolution-1d,-122.57,-135.24,-2.442143,12.67,5415.35,8,5.761708,14
2036597,MRK,Merck FDA Approval,1.0,test,2026-04-21,0.805,112.56,2026-04-24,114.81,profit_lock_2%,2.19,-0.94,2.0,865,2026-04-21 00:00:00+00:00,2026-04-24 00:00:00+00:00,0.3692120926075529,0.003692120926075529,51,0.05761708414766485,14,5740.56,3.41,3.22,,,profit_lock_2%,114.75,101.67,1.771152,13.08,5855.31,8,5.761708,14
1986798,BP,BP Earnings,0.95,test,2026-04-22,0.82,46.37,2026-04-28,46.35,resolution-1d,1.27,-1.01,-0.04,831,2026-04-22 00:00:00+00:00,2026-04-28 00:00:00+00:00,0.7222908851748567,0.007222908851748568,127,0.05761708414766485,14,5888.99,3.46,3.39,,,resolution-1d,-2.54,-15.92,-0.270362,13.38,5886.45,8,5.761708,14
1986801,SYY,Sysco Earnings,1.0,test,2026-04-23,0.915,75.81,2026-04-28,73.37,resolution-1d,1.35,-5.61,-3.22,1061,2026-04-23 00:00:00+00:00,2026-04-28 00:00:00+00:00,2.460354726129413,0.024603547261294132,77,0.05761708414766485,14,5837.37,3.44,3.27,,,resolution-1d,-187.88,-200.9,-3.441653,13.02,5649.49,8,5.761708,14
2003559,CI,Cigna Earnings,0.98,test,2026-04-22,0.855,274.7,2026-04-29,292.32,end_of_window,6.76,-0.86,6.41,833,2026-04-22 00:00:00+00:00,2026-04-29 00:00:00+00:00,0.42230514467820235,0.004223051446782023,21,0.05761708414766485,14,5768.7,3.46,3.23,,,end_of_window,370.02,356.41,6.178392,13.61,6138.72,9,5.761708,14
