market_id,symbol,archetype,relevance,split,entry_date,entry_prob,entry_price,exit_date,exit_price,exit_reason,peak_pct,trough_pct,return_pct,_candidate_id,_entry_ts,_exit_ts,pred,pred_decimal,_qty,_position_size_pct,_max_concurrent,_asset_entry_notional,_benchmark_sell_cost,_asset_buy_cost,estimated_round_trip_cost,expected_edge_dollars,realized_exit_reason,gross_pnl,pnl,pnl_pct,txn_cost,exit_value,benchmark_rebuy_qty,active_position_size_pct,active_max_concurrent
1986791,MMM,3M Earnings,1.0,test,2026-04-17,0.86,154.55,2026-04-21,148.47,resolution-1d,0.25,-4.98,-3.93,823,2026-04-17 00:00:00+00:00,2026-04-21 00:00:00+00:00,3.8405163929063675,0.03840516392906367,27,0.04232072059784726,11,4172.85,2.6,2.44,9.7131,160.259,resolution-1d,-164.16,-173.78,-4.164444,9.62,4008.69,5,4.232072,11
2036597,MRK,Merck FDA Approval,1.0,test,2026-04-21,0.805,112.56,2026-04-27,110.23,resolution-1d,2.19,-2.15,-2.07,865,2026-04-21 00:00:00+00:00,2026-04-27 00:00:00+00:00,0.8094616599092554,0.008094616599092554,37,0.04232072059784726,11,4164.72,2.58,2.43,9.6704,33.7118,resolution-1d,-86.21,-95.86,-2.301729,9.65,4078.51,5,4.232072,11
1986798,BP,BP Earnings,0.95,test,2026-04-23,0.81,46.35,2026-04-28,46.35,resolution-1d,1.32,-0.97,0.0,831,2026-04-23 00:00:00+00:00,2026-04-28 00:00:00+00:00,1.484827898764596,0.01484827898764596,91,0.04232072059784726,11,4217.85,2.59,2.46,9.7498,62.6278,resolution-1d,0.0,-9.76,-0.231289,9.76,4217.85,5,4.232072,11
1986801,SYY,Sysco Earnings,1.0,test,2026-04-24,0.915,76.56,2026-04-28,73.37,resolution-1d,0.22,-6.53,-4.17,1061,2026-04-24 00:00:00+00:00,2026-04-28 00:00:00+00:00,2.920405771785452,0.02920405771785452,55,0.04232072059784726,11,4210.8,2.61,2.46,9.7736,122.9724,resolution-1d,-175.45,-185.13,-4.39653,9.68,4035.35,5,4.232072,11
2003526,VIRT,Virtu Financial Earnings,0.95,test,2026-04-20,0.825,50.56,2026-04-29,50.82,resolution-1d,0.38,-7.32,0.51,845,2026-04-20 00:00:00+00:00,2026-04-29 00:00:00+00:00,3.1840523471101876,0.031840523471101875,84,0.04232072059784726,11,4247.04,2.59,2.47,9.7813,135.228,resolution-1d,21.84,12.05,0.283678,9.79,4268.88,5,4.232072,11
2003560,RBLX,Roblox Earnings,0.95,test,2026-04-23,0.835,55.45,2026-04-29,56.28,end_of_window,6.2,-5.1,1.5,834,2026-04-23 00:00:00+00:00,2026-04-29 00:00:00+00:00,1.8407937850514724,0.018407937850514724,76,0.04232072059784726,11,4214.2,2.59,2.46,9.746,77.5747,end_of_window,63.08,52.94,1.256175,10.14,4277.28,6,4.232072,11
