run_id,original_symbol,resolved_symbol,official_symbol,security_name,exchange,is_etf,match_method,rejection_reason,updated_at
5fb1a1cd-7513-4085-a0c4-499d66c205ab,FEZ,FEZ,FEZ,State Street SPDR EURO STOXX 50 ETF,NYSE Arca,True,exact_symbol,,2026-06-25 07:20:25.744356+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,FIS,FIS,FIS,"Fidelity National Information Services, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:25.756358+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,FLUT,FLUT,FLUT,Flutter Entertainment plc Ordinary Shares,NYSE,False,exact_symbol,,2026-06-25 07:20:25.764228+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,FNF,FNF,FNF,"Fidelity National Financial, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:25.772231+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,FOXA,FOXA,FOXA,Fox Corporation - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.781335+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,FRO,FRO,FRO,Frontline Plc Ordinary Shares,NYSE,False,exact_symbol,,2026-06-25 07:20:25.788330+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,FSK,FSK,FSK,FS KKR Capital Corp. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:25.796373+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,FTDR,FTDR,FTDR,"Frontdoor, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.805437+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GAMB,GAMB,GAMB,Gambling.com Group Limited - Ordinary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.812241+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GAP,GAP,GAP,"Gap, Inc. (The) Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:25.820236+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GBCI,GBCI,GBCI,"Glacier Bancorp, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:25.828330+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GD,GD,GD,General Dynamics Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:25.838320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GETY,GETY,GETY,"Getty Images Holdings, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:25.846349+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GIS,GIS,GIS,"General Mills, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:25.858336+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GM,GM,GM,General Motors Company Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:25.866292+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GME,GME,GME,GameStop Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:25.874516+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GOOGL,GOOGL,GOOGL,Alphabet Inc. - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.882319+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GPRO,GPRO,GPRO,"GoPro, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.890363+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GRAB,GRAB,GRAB,Grab Holdings Limited - Class A Ordinary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.898381+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GRMN,GRMN,GRMN,Garmin Ltd. Common Stock (Switzerland),NYSE,False,exact_symbol,,2026-06-25 07:20:25.907036+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GRPN,GRPN,GRPN,"Groupon, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.914329+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GS,GS,GS,"Goldman Sachs Group, Inc. (The) Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:25.922328+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GT,GT,GT,The Goodyear Tire & Rubber Company - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.930341+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,GTLB,GTLB,GTLB,GitLab Inc. - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.936310+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,H,H,H,Hyatt Hotels Corporation Class A Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:25.944320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HAL,HAL,HAL,Halliburton Company Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:25.954796+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HAS,HAS,HAS,"Hasbro, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.960315+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HD,HD,HD,"Home Depot, Inc. (The) Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:25.968329+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HELE,HELE,HELE,Helen of Troy Limited - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:25.976320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HESM,HESM,HESM,Hess Midstream LP Class A Representing Limited Partner Interests,NYSE,False,exact_symbol,,2026-06-25 07:20:25.984679+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HGV,HGV,HGV,Hilton Grand Vacations Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:25.992333+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HHH,HHH,HHH,Howard Hughes Holdings Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.000381+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HIMS,HIMS,HIMS,"Hims & Hers Health, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.009873+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HLT,HLT,HLT,Hilton Worldwide Holdings Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.020352+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HNGE,HNGE,HNGE,"Hinge Health, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.030350+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HOG,HOG,HOG,"Harley-Davidson, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.038321+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HON,HON,HON,Honeywell International Inc. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.046324+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HOOD,HOOD,HOOD,"Robinhood Markets, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.054320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HPE,HPE,HPE,Hewlett Packard Enterprise Company Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.064309+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HPQ,HPQ,HPQ,HP Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.072382+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HTZ,HTZ,HTZ,"Hertz Global Holdings, Inc - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.084326+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HUBS,HUBS,HUBS,"HubSpot, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.096320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,HUM,HUM,HUM,Humana Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.104627+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IART,IART,IART,Integra LifeSciences Holdings Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.112213+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IBKR,IBKR,IBKR,"Interactive Brokers Group, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.120294+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IBM,IBM,IBM,International Business Machines Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.128305+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ICE,ICE,ICE,Intercontinental Exchange Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.136337+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ICUI,ICUI,ICUI,"ICU Medical, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.146618+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IEP,IEP,IEP,Icahn Enterprises L.P. - Depositary Units representing Limited Partner Interests,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.154640+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IMAX,IMAX,IMAX,Imax Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.184304+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,INDA,INDA,INDA,iShares MSCI India ETF,Cboe BZX,True,exact_symbol,,2026-06-25 07:20:26.192351+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,INFY,INFY,INFY,Infosys Limited American Depositary Shares,NYSE,False,exact_symbol,,2026-06-25 07:20:26.200424+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,INSM,INSM,INSM,Insmed Incorporated - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.208337+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,INTC,INTC,INTC,Intel Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.218438+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,INTU,INTU,INTU,Intuit Inc. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.226317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IONQ,IONQ,IONQ,"IonQ, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.234224+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IONS,IONS,IONS,"Ionis Pharmaceuticals, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.242331+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IOT,IOT,IOT,Samsara Inc. Class A Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.250318+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ITB,ITB,ITB,iShares U.S. Home Construction ETF,Cboe BZX,True,exact_symbol,,2026-06-25 07:20:26.258615+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,IVZ,IVZ,IVZ,Invesco Ltd Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.268309+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,JBL,JBL,JBL,Jabil Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.276225+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,JBLU,JBLU,JBLU,JetBlue Airways Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.284254+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,JEF,JEF,JEF,Jefferies Financial Group Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.292340+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,JNJ,JNJ,JNJ,Johnson & Johnson Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.300310+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,JPM,JPM,JPM,JP Morgan Chase & Co. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.308365+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KBH,KBH,KBH,KB Home Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.319317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KEY,KEY,KEY,KeyCorp Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.326325+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KFY,KFY,KFY,Korn Ferry Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.334344+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KHC,KHC,KHC,The Kraft Heinz Company - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.342348+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KKR,KKR,KKR,KKR & Co. Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.350350+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KMI,KMI,KMI,"Kinder Morgan, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.358346+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KMX,KMX,KMX,CarMax Inc,NYSE,False,exact_symbol,,2026-06-25 07:20:26.368352+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KO,KO,KO,Coca-Cola Company (The) Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.376314+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KR,KR,KR,Kroger Company (The) Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.384325+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,KSS,KSS,KSS,Kohl's Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.392318+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LEN,LEN,LEN,Lennar Corporation Class A Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.400308+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LENZ,LENZ,LENZ,"LENZ Therapeutics, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.410580+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LEVI,LEVI,LEVI,Levi Strauss & Co Class A Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.418933+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LH,LH,LH,Labcorp Holdings Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.430303+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LLY,LLY,LLY,Eli Lilly and Company Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.441869+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LMT,LMT,LMT,Lockheed Martin Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.450313+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LOW,LOW,LOW,"Lowe's Companies, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.458379+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LULU,LULU,LULU,lululemon athletica inc. - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.468308+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LUV,LUV,LUV,Southwest Airlines Company Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.474317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LVS,LVS,LVS,Las Vegas Sands Corp. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.492328+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LW,LW,LW,"Lamb Weston Holdings, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.512385+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LYFT,LYFT,LYFT,"Lyft, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.522465+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LYV,LYV,LYV,"Live Nation Entertainment, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.532343+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,LZB,LZB,LZB,La-Z-Boy Incorporated Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.552325+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,M,M,M,Macy's Inc Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.560362+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MA,MA,MA,Mastercard Incorporated Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.570395+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MAR,MAR,MAR,Marriott International - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.578326+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MAT,MAT,MAT,"Mattel, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.586315+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MBWM,MBWM,MBWM,Mercantile Bank Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.594330+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MCD,MCD,MCD,McDonald's Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.602339+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MCHP,MCHP,MCHP,Microchip Technology Incorporated - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.610353+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MCO,MCO,MCO,Moody's Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.618967+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MDB,MDB,MDB,"MongoDB, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.626306+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MET,MET,MET,"MetLife, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.634371+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,META,META,META,"Meta Platforms, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.640214+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MGM,MGM,MGM,MGM Resorts International Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.648361+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MKC,MKC,MKC,"McCormick & Company, Incorporated Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.656294+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MKTX,MKTX,MKTX,"MarketAxess Holdings, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.664307+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MLKN,MLKN,MLKN,"MillerKnoll, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.674341+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MMM,MMM,MMM,3M Company Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.682666+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MNKD,MNKD,MNKD,MannKind Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.690317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MNST,MNST,MNST,Monster Beverage Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.698353+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MOG A,MOG-A,MOG.A,Moog Inc. Class A Common Stock,NYSE,False,asset_name,,2026-06-25 07:20:26.706324+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MPC,MPC,MPC,Marathon Petroleum Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.715049+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MRK,MRK,MRK,"Merck & Company, Inc. Common Stock (new)",NYSE,False,exact_symbol,,2026-06-25 07:20:26.722317+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MRNA,MRNA,MRNA,"Moderna, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.730373+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MRVL,MRVL,MRVL,"Marvell Technology, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.738322+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MRX,MRX,MRX,Marex Group plc - Ordinary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.746427+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MS,MS,MS,Morgan Stanley Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.754338+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MSCI,MSCI,MSCI,MSCI Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.764320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MSFT,MSFT,MSFT,Microsoft Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.773954+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MSM,MSM,MSM,"MSC Industrial Direct Company, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.782323+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MSTR,MSTR,MSTR,Strategy Inc - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.792343+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MTB,MTB,MTB,M&T Bank Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.800326+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MTN,MTN,MTN,"Vail Resorts, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.808313+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,MU,MU,MU,"Micron Technology, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.816219+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NDAQ,NDAQ,NDAQ,"Nasdaq, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.824338+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NEOG,NEOG,NEOG,Neogen Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.832316+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NET,NET,NET,"Cloudflare, Inc. Class A Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.840324+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NFLX,NFLX,NFLX,"Netflix, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.848420+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NKE,NKE,NKE,"Nike, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.856358+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NMAX,NMAX,NMAX,"Newsmax, Inc. Class B Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:26.864356+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NOC,NOC,NOC,Northrop Grumman Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.872192+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NRIX,NRIX,NRIX,"Nurix Therapeutics, Inc. - Common stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.880353+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NVDA,NVDA,NVDA,NVIDIA Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.888351+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NVTS,NVTS,NVTS,Navitas Semiconductor Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.896329+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NWSA,NWSA,NWSA,News Corporation - Class A Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.904300+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,NYT,NYT,NYT,New York Times Company (The) Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.912860+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,OKLO,OKLO,OKLO,Oklo Inc. Class A common stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.922408+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,OKTA,OKTA,OKTA,"Okta, Inc. - Class A Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.930966+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,OMC,OMC,OMC,Omnicom Group Inc. Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.938343+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ON,ON,ON,ON Semiconductor Corporation - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.946583+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,OPEN,OPEN,OPEN,Opendoor Technologies Inc  - Common Stock,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.954312+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ORCL,ORCL,ORCL,Oracle Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.962336+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,ORLY,ORLY,ORLY,"O'Reilly Automotive, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.970364+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,OTIS,OTIS,OTIS,Otis Worldwide Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:26.980321+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,OTLK,OTLK,OTLK,"Outlook Therapeutics, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.988318+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,OTLY,OTLY,OTLY,Oatly Group AB - American Depositary Shares,NASDAQ,False,exact_symbol,,2026-06-25 07:20:26.996338+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,OXY,OXY,OXY,Occidental Petroleum Corporation Common Stock,NYSE,False,exact_symbol,,2026-06-25 07:20:27.006320+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PAG,PAG,PAG,"Penske Automotive Group, Inc. Common Stock",NYSE,False,exact_symbol,,2026-06-25 07:20:27.015027+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PANW,PANW,PANW,"Palo Alto Networks, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.022645+00:00
5fb1a1cd-7513-4085-a0c4-499d66c205ab,PAYX,PAYX,PAYX,"Paychex, Inc. - Common Stock",NASDAQ,False,exact_symbol,,2026-06-25 07:20:27.030363+00:00
