event_archetype,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
earnings_beat+direct_company,61,410.7618244118357,0.45901639344262296,54.54933353325681,-33.836954985435,1.6121230044706263,1.367861943187198,6.733800400194028,321.88189402944045,-111.74097468532993,9
military_escalation+energy_beneficiary,20,543.3947650553383,0.45,115.16517349700823,-44.82652694706688,2.569129962555437,2.102015423908994,27.169738252766916,272.31606831173696,-110.32831200132979,5
