entry_year,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
2025,16,-50.574961926531614,0.5,43.158965111405365,-49.48083535222182,0.8722359839761157,0.8722359839761157,-3.160935120408226,131.3666341280492,-110.32831200132979,5
2026,65,1004.7315513937056,0.4461538461538462,76.5033165349318,-33.71846189220323,2.2688851223258726,1.827713015206953,15.457408482980085,321.88189402944045,-111.74097468532993,9
