holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,6,-292.7429319451042,0.0,,-48.790488657517365,,0.0,-48.790488657517365,,-111.74097468532993,6
11-20,14,306.58183002601845,0.6428571428571429,53.58766030952219,-35.141422551936245,1.5249143722148375,2.7448458699867073,21.898702144715603,162.7662282719709,-59.258482112290665,4
2-5,26,-456.60933133469746,0.34615384615384615,22.79317010403619,-38.92634483947195,0.5855461178806478,0.30999500358387233,-17.561897359026826,89.55553181966145,-110.32831200132979,6
21+,7,553.69334607702,0.8571428571428571,95.11520238512283,-16.997868233717007,5.595713596393936,33.57428157836362,79.09904943957429,225.5323105441746,-16.997868233717007,1
6-10,28,843.2336766439372,0.4642857142857143,100.44224710550019,-30.834369048504342,3.2574769714761604,2.8231467086126725,30.115488451569185,321.88189402944045,-68.97849725731221,7
