entry_year,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
2025,23,16.73102956667529,0.5217391304347826,41.3861095428898,-43.62748044981839,0.9486247914429373,1.0348634088468407,0.7274360681163169,131.3666341280492,-110.32831200132979,3
2026,61,692.861561382395,0.4098360655737705,77.98478704952967,-34.90994763488464,2.2338843892049103,1.5513086036145212,11.35838625217041,321.88189402944045,-111.74097468532993,10
