event_archetype,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
earnings_beat+direct_company,508,-1192.8901871342812,0.45866141732283466,41.28075715610484,-39.31384219820622,1.0500311047692095,0.8896627178590029,-2.3482090297918923,187.79345743635344,-169.70186335403727,12
military_escalation+defense_beneficiary,320,-1261.454204506629,0.375,38.704824307543326,-29.530165607059143,1.3106876819644722,0.7864126091786833,-3.9420443890832155,180.4335827661682,-94.81648083027997,29
military_escalation+energy_beneficiary,93,697.8716151895895,0.40860215053763443,72.6967780602209,-37.53829001997826,1.936603346117549,1.3380168573175792,7.503995862253651,272.31606831173696,-105.24587162021872,12
