holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,49,-1912.60380534953,0.061224489795918366,19.074452570363725,-42.82232963175263,0.44543238853170836,0.029049938382502718,-39.03273072141898,33.820139854420965,-169.70186335403727,36
11-20,150,2305.606223917392,0.6,49.127971689290966,-35.265187135313255,1.3931011198320293,2.0896516797480436,15.370708159449281,187.79345743635344,-95.1047675319481,12
2-5,332,-5768.154643693235,0.29819277108433734,22.634934505188756,-34.37344703736876,0.6585005711118063,0.27979208815480183,-17.373959770160347,142.86162524503402,-127.72089307914045,48
21+,63,1761.737130287331,0.5873015873015873,74.43513085090557,-38.16779658446826,1.9502077015678625,2.775295575308112,27.964081433132236,262.02277384327914,-68.34764218445817,8
6-10,327,1856.942318386721,0.4954128440366973,46.61588724272562,-34.51412978748382,1.3506319739120405,1.3260750289318215,5.678722686197923,272.31606831173696,-150.19619225991755,15
