symbol,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
BGC,3,-48.98858361555814,0.3333333333333333,9.565846716025817,-29.27721516579198,0.3267334909367583,0.16336674546837915,-16.329527871852715,9.565846716025817,-35.87982869298669,2
BIRD,1,-75.81229210459225,0.0,,-75.81229210459225,,0.0,-75.81229210459225,,-75.81229210459225,1
BJ,1,-43.52625050042244,0.0,,-43.52625050042244,,0.0,-43.52625050042244,,-43.52625050042244,1
BKNG,3,-9.872393873868543,0.3333333333333333,64.1594974110495,-37.01594564245902,1.733293484672064,0.866646742336032,-3.290797957956181,64.1594974110495,-52.46383077936825,2
BLK,1,31.957193656300745,1.0,31.957193656300745,,,,31.957193656300745,31.957193656300745,,0
BNO,6,83.98699494708565,0.5,109.53084039846085,-81.53517541609897,1.3433568989027305,1.3433568989027305,13.997832491180942,262.02277384327914,-105.24587162021872,2
BOX,1,8.132222108136077,1.0,8.132222108136077,,,,8.132222108136077,8.132222108136077,,0
BP,3,-6.506904612687073,0.3333333333333333,41.48797404780809,-23.99743933024758,1.7288500442426187,0.8644250221213093,-2.1689682042290244,41.48797404780809,-35.162649758493075,1
BUD,2,-63.01557202257952,0.0,,-31.50778601128976,,0.0,-31.50778601128976,,-47.02102310069281,2
BURL,2,-10.468768876579386,0.5,4.634246814422547,-15.103015691001932,0.30684248161004934,0.30684248161004934,-5.234384438289693,4.634246814422547,-15.103015691001932,1
BWXT,3,33.68672945468035,0.3333333333333333,119.98600344844091,-43.14963699688028,2.780695546920033,1.3903477734600165,11.228909818226784,119.98600344844091,-74.81553398058252,2
BX,1,-66.56637550078219,0.0,,-66.56637550078219,,0.0,-66.56637550078219,,-66.56637550078219,1
C,1,-38.627297259275366,0.0,,-38.627297259275366,,0.0,-38.627297259275366,,-38.627297259275366,1
CAG,2,-19.188977947712807,0.5,20.06360518848343,-39.252583136196236,0.5111410150732741,0.5111410150732741,-9.594488973856404,20.06360518848343,-39.252583136196236,1
CASY,1,-26.05960157829308,0.0,,-26.05960157829308,,0.0,-26.05960157829308,,-26.05960157829308,1
CBOE,3,-17.38322526330733,0.3333333333333333,25.15846949105609,-21.27084737718171,1.1827676182776254,0.5913838091388127,-5.794408421102443,25.15846949105609,-36.857378976978815,2
CBRE,1,-47.05492639835373,0.0,,-47.05492639835373,,0.0,-47.05492639835373,,-47.05492639835373,1
CBRL,1,73.46021516297768,1.0,73.46021516297768,,,,73.46021516297768,73.46021516297768,,0
CBT,1,-4.464904093128498,0.0,,-4.464904093128498,,0.0,-4.464904093128498,,-4.464904093128498,1
CCL,1,-95.1047675319481,0.0,,-95.1047675319481,,0.0,-95.1047675319481,,-95.1047675319481,1
CELH,1,-9.359130869188233,0.0,,-9.359130869188233,,0.0,-9.359130869188233,,-9.359130869188233,1
CFG,2,-28.856705920829015,0.5,12.959783572533176,-41.81648949336219,0.3099204100954091,0.3099204100954091,-14.428352960414507,12.959783572533176,-41.81648949336219,1
CHGG,2,-144.86947620898133,0.0,,-72.43473810449066,,0.0,-72.43473810449066,,-103.7736129998412,2
CHWY,1,8.821846936130763,1.0,8.821846936130763,,,,8.821846936130763,8.821846936130763,,0
CI,1,-14.831497439252534,0.0,,-14.831497439252534,,0.0,-14.831497439252534,,-14.831497439252534,1
CL,2,13.535754108162788,0.5,22.65655233875177,-9.120798230588981,2.4840536722725757,2.4840536722725757,6.767877054081394,22.65655233875177,-9.120798230588981,1
CLX,1,79.5086051653217,1.0,79.5086051653217,,,,79.5086051653217,79.5086051653217,,0
CME,1,38.996247775842065,1.0,38.996247775842065,,,,38.996247775842065,38.996247775842065,,0
CMG,2,120.78855627870814,1.0,60.39427813935407,,,,60.39427813935407,89.41272511205806,,0
COF,2,37.327772793406574,0.5,87.64842557907104,-50.32065278566447,1.7417982622840824,1.7417982622840824,18.663886396703287,87.64842557907104,-50.32065278566447,1
COIN,2,-103.5488399145171,0.0,,-51.77441995725855,,0.0,-51.77441995725855,,-52.42780285029883,2
COKE,2,-85.75851976626078,0.0,,-42.87925988313039,,0.0,-42.87925988313039,,-50.25787861492326,2
COP,1,-29.724705396553002,0.0,,-29.724705396553002,,0.0,-29.724705396553002,,-29.724705396553002,1
COST,1,-16.97251211020694,0.0,,-16.97251211020694,,0.0,-16.97251211020694,,-16.97251211020694,1
COUR,1,-51.60841251984331,0.0,,-51.60841251984331,,0.0,-51.60841251984331,,-51.60841251984331,1
CPB,2,-27.075760636936796,0.5,17.449566482403956,-44.52532711934075,0.3919020389369419,0.3919020389369419,-13.537880318468398,17.449566482403956,-44.52532711934075,1
CRL,2,-62.198756556843094,0.5,87.99743570307446,-150.19619225991755,0.5858832662734427,0.5858832662734427,-31.099378278421547,87.99743570307446,-150.19619225991755,1
CRM,3,-128.9806417231981,0.3333333333333333,5.3018548818930515,-67.14124830254558,0.0789656882458058,0.0394828441229029,-42.99354724106603,5.3018548818930515,-95.0576070901034,2
CRSP,1,-90.39777724682686,0.0,,-90.39777724682686,,0.0,-90.39777724682686,,-90.39777724682686,1
CRWD,1,12.473244343334512,1.0,12.473244343334512,,,,12.473244343334512,12.473244343334512,,0
CSCO,2,-41.249518385647804,0.5,5.28399323304012,-46.533511618687925,0.11355242811544146,0.11355242811544146,-20.624759192823902,5.28399323304012,-46.533511618687925,1
CTAS,2,-63.383075509031585,0.0,,-31.691537754515792,,0.0,-31.691537754515792,,-49.914963910049,2
CVNA,1,4.7457054440921125,1.0,4.7457054440921125,,,,4.7457054440921125,4.7457054440921125,,0
CVS,5,0.2866785445824007,0.4,47.16460230204066,-31.34750868649964,1.5045725889647152,1.0030483926431435,0.05733570891648014,65.82899988146832,-45.15438715659151,3
CVX,5,-55.17870803032648,0.4,10.756060995855641,-25.563610007345925,0.4207567316495907,0.2805044877663938,-11.035741606065297,19.853538467618606,-29.9845015400066,2
CXM,2,6.979990144518787,0.5,36.352270225786455,-29.372280081267668,1.237638689444825,1.237638689444825,3.4899950722593935,36.352270225786455,-29.372280081267668,1
DAL,1,-39.026358726835376,0.0,,-39.026358726835376,,0.0,-39.026358726835376,,-39.026358726835376,1
DASH,2,96.67281729222452,1.0,48.33640864611226,,,,48.33640864611226,83.76084381074793,,0
DBI,1,-19.823771907989332,0.0,,-19.823771907989332,,0.0,-19.823771907989332,,-19.823771907989332,1
DBX,2,-51.32716762105578,0.0,,-25.66358381052789,,0.0,-25.66358381052789,,-47.30200993261395,2
DD,3,-171.2289714214159,0.3333333333333333,3.398401912900521,-87.31368666715821,0.038921754911750636,0.019460877455875318,-57.076323807138635,3.398401912900521,-120.34854758954064,2
