holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,10,-352.28934099742554,0.2,11.701608928335105,-46.96156985676197,0.24917414311374853,0.06229353577843713,-35.22893409974255,12.316102223258776,-111.74097468532993,6
11-20,66,568.2154640432447,0.5454545454545454,47.455543598662736,-38.00613685028713,1.2486284461269632,1.4983541353523562,8.609325212776435,180.4335827661682,-90.60450819749845,13
2-5,117,-1551.5687859546167,0.3504273504273504,18.691460446220088,-30.498929792758425,0.612856273096446,0.33061983153887214,-13.261271674825784,52.71503482512235,-105.24587162021872,25
21+,34,1406.3054388904345,0.6176470588235294,88.48193405563447,-34.755013559837636,2.5458754002007598,4.112567954170458,41.361924673248076,262.02277384327914,-48.15330908433443,6
6-10,108,1533.4256566912632,0.4074074074074074,73.29534449227349,-26.43077345263703,2.773106304422609,1.9065105842905439,14.198385710104288,321.88189402944045,-135.18947511139774,17
