event_archetype,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
earnings_beat+direct_company,159,-718.0541724084869,0.34591194968553457,52.08784646553634,-34.45082430781717,1.5119477548674265,0.7995877549779661,-4.516063977411868,321.88189402944045,-156.9690824239157,16
fda_approval+direct_company,12,1387.2463391819117,0.3333333333333333,447.09455403579364,-50.14148462015785,8.916659676567553,4.458329838283777,115.60386159849264,1679.0122789247175,-100.90105974528721,4
inflation_above_expectation+inflation_exposure,9,28.285539841668456,0.6666666666666666,17.528761133782787,-25.629008987009424,0.683942213398403,1.367884426796806,3.142837760185384,52.09851315329373,-59.704735821482636,2
military_escalation+defense_beneficiary,231,629.7384374917622,0.4588744588744589,35.520468067783405,-25.08344942154623,1.4160918409121181,1.2008458810934763,2.7261404220422603,141.59281924432383,-101.89995547151045,19
military_escalation+energy_beneficiary,104,1020.1771326249229,0.5384615384615384,54.69318106524778,-42.55502097976985,1.2852344989149052,1.4994402487340561,9.809395506008874,272.31606831173696,-121.03908302834084,11
