entry_year,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
2024,48,-29.40924912393537,0.5208333333333334,15.644718046345359,-18.28379131663345,0.8556605014471355,0.9300657624425385,-0.6126926900819869,64.57420478972011,-63.53037674725779,4
2025,281,1063.9134868128126,0.41637010676156583,53.84431219936194,-31.926042929954477,1.6865326002817198,1.2031970380058612,3.786168992216415,1679.0122789247175,-151.8287926287137,16
2026,186,1312.8890390429012,0.45698924731182794,57.59373664594477,-35.47107500853866,1.6236817359519187,1.3664648272862683,7.058543220660759,321.88189402944045,-156.9690824239157,12
