holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,24,-892.8994236252722,0.25,10.798364644061396,-53.20497841609115,0.2029577863863125,0.06765259546210417,-37.20414265105301,17.439317862314013,-121.03908302834084,12
11-20,95,2102.7911072334746,0.6421052631578947,49.80603824035406,-27.511094865533043,1.810398258731352,3.248067464194485,22.134643234036574,173.42165733245483,-109.79557803869777,3
2-5,171,-2647.01484927871,0.30409356725146197,20.72116617766943,-31.29844950014723,0.6620508845836584,0.28929954620462384,-15.479619001629882,67.57502980313005,-105.24587162021872,16
21+,20,3111.3602321021203,1.0,155.56801160510602,,,,155.56801160510602,1679.0122789247175,,0
6-10,205,673.1562103001658,0.4292682926829268,48.801712494572605,-30.952089651471994,1.5766855499609775,1.1858831486885986,3.283688830732516,321.88189402944045,-156.9690824239157,14
