event_archetype,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
earnings_beat+direct_company,147,-1285.241221431546,0.3197278911564626,41.97836052750704,-32.58224166224377,1.2883815964127316,0.6055393503139839,-8.743137560758816,166.6820944415507,-135.18947511139774,12
fda_approval+direct_company,12,1555.2532638574453,0.3333333333333333,491.2940853679125,-51.240384701775604,9.588024918768573,4.7940124593842866,129.60443865478712,1679.0122789247175,-109.69226039822927,4
inflation_above_expectation+inflation_exposure,9,-50.020295157151196,0.5555555555555556,11.842271333753553,-27.30791295647974,0.43365713639949066,0.5420714204993633,-5.557810573016799,23.959140988964375,-59.704735821482636,1
military_escalation+defense_beneficiary,230,675.7096159533429,0.44782608695652176,38.56582680446897,-25.957248385094182,1.485744029271423,1.2049735040547762,2.937867895449317,180.4335827661682,-101.89995547151045,20
military_escalation+energy_beneficiary,103,-33.72597700645014,0.33980582524271846,77.611548691863,-40.44309090031846,1.9190310869946854,0.9877365888943234,-0.32743666996553533,272.31606831173696,-121.03908302834084,12
