holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,20,-973.0546683815256,0.05,7.820679255884489,-51.6250182967058,0.15149010138720917,0.007973163230905744,-48.652733419076284,7.820679255884489,-121.03908302834084,18
11-20,120,1336.385004447677,0.55,44.49661828623947,-29.63688523044682,1.5013932112044899,1.83503614702771,11.136541703730641,202.64037139398246,-109.79557803869777,13
2-5,172,-3031.346154168472,0.27325581395348836,20.16657378055423,-31.833400974836163,0.6335035894058448,0.23819734961659766,-17.624105547491116,67.57502980313005,-105.24587162021872,27
21+,41,3339.919903594564,0.7317073170731707,122.51622416826399,-30.506074677577796,4.016125491829153,10.953069523170416,81.46146106328204,1679.0122789247175,-48.15330908433443,4
6-10,148,190.07130072339743,0.33783783783783783,62.362836582541995,-29.87827069799696,2.087230456303577,1.06491349811407,1.284265545428361,272.31606831173696,-135.18947511139774,14
