event_archetype,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
earnings_beat+direct_company,74,-96.64557927755851,0.4594594594594595,38.95531954763028,-35.5281610974247,1.0964631532943032,0.9319936803001578,-1.3060213415886286,166.6820944415507,-135.18947511139774,9
military_escalation+defense_beneficiary,187,351.70753154196524,0.42245989304812837,39.960577259730314,-25.973871036821574,1.538491401727553,1.1253779697821917,1.8807889387270869,180.4335827661682,-74.81553398058252,18
military_escalation+energy_beneficiary,74,628.2633482207546,0.36486486486486486,95.93349254142515,-41.74342447654733,2.298170160795585,1.3202254115208683,8.490045246226412,272.31606831173696,-105.24587162021872,12
