holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,22,-795.7754476289008,0.2727272727272727,10.798364644061396,-53.78535221832932,0.2007677592261162,0.07528790970979357,-36.171611255859126,17.439317862314013,-121.03908302834084,14
11-20,108,760.2491362374396,0.5092592592592593,49.936765536850814,-37.476848458289716,1.3324697137334935,1.3827515897234366,7.039343854050367,180.4335827661682,-109.79557803869777,15
2-5,151,-2004.060628308614,0.3443708609271523,20.72116617766943,-31.12688151058005,0.6657000371407683,0.3496606255688884,-13.271924690785523,67.57502980313005,-152.01904031702392,15
21+,38,3071.500497673435,0.7368421052631579,126.20257648995539,-46.217164404531616,2.730643000624702,7.645800401749166,80.82896046509039,1679.0122789247175,-80.24935750303273,4
6-10,196,707.0437674254728,0.413265306122449,51.96574617723184,-30.453753677654838,1.7063822978039398,1.2018866619314705,3.6073661603340446,321.88189402944045,-135.18947511139774,14
