event_archetype,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
earnings_beat+direct_company,159,-586.735508463354,0.3584905660377358,50.90927305193009,-34.20160855317029,1.4885052255008955,0.8318117436622651,-3.690160430587132,321.88189402944045,-152.01904031702392,16
fda_approval+direct_company,12,1387.2463391819117,0.3333333333333333,447.09455403579364,-50.14148462015785,8.916659676567553,4.458329838283777,115.60386159849264,1679.0122789247175,-100.90105974528721,4
inflation_above_expectation+inflation_exposure,9,28.285539841668456,0.6666666666666666,17.528761133782787,-25.629008987009424,0.683942213398403,1.367884426796806,3.142837760185384,52.09851315329373,-59.704735821482636,2
military_escalation+defense_beneficiary,231,1009.3216153527065,0.4805194805194805,35.855533756513175,-24.755355263502132,1.448395039168616,1.3397654112309698,4.369357642219509,180.4335827661682,-101.89995547151045,22
military_escalation+energy_beneficiary,104,-99.16066051410048,0.4230769230769231,64.91743004149215,-49.25879303899592,1.3178851132243539,0.9664490830311928,-0.9534678895586585,272.31606831173696,-121.03908302834084,8
