exit_reason,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
daily_close_trailing_stop,173,-6095.073102146741,0.1329479768786127,36.92829945556079,-46.296159930830925,0.7976536177240996,0.1223068880510286,-35.23163642859388,84.29460030034123,-152.01904031702392,36
ml_predicted_target_lock,50,1309.3252723626722,0.6,55.111822867738184,-17.20147068347367,3.20390179897158,4.80585269845737,26.186505447253445,272.31606831173696,-63.337109775465784,4
one_day_before_market_end,210,6661.953144702125,0.6047619047619047,65.94490208469493,-20.639149639206387,3.1951365844756108,4.888943930462681,31.723586403343454,1679.0122789247175,-68.97849725731221,7
probability_fell_below_threshold,82,-137.24798951922418,0.5121951219512195,17.95243755805249,-22.281259173935716,0.8057191659550814,0.8460051242528354,-1.6737559697466362,64.57420478972011,-100.90105974528721,13
