entry_year,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
2024,48,-29.40924912393537,0.5208333333333334,15.644718046345359,-18.28379131663345,0.8556605014471355,0.9300657624425385,-0.6126926900819869,64.57420478972011,-63.53037674725779,3
2025,281,1302.606214890118,0.42704626334519574,54.03076854533912,-32.1806584506247,1.678982691676101,1.2514156708144852,4.635609305658783,1679.0122789247175,-152.01904031702392,16
2026,186,465.76035963264974,0.41397849462365593,61.777926481885395,-39.368256692408494,1.56923195671497,1.1085400061197495,2.504087955014246,321.88189402944045,-135.18947511139774,9
