date,realized_daily_pnl,realized_signal_notional,daily_return,cumulative_pnl,drawdown
2024-08-12,114.59357291554788,7000.0,0.01637051041650684,114.59357291554788,0.0
2024-08-13,0.0,0.0,0.0,114.59357291554788,0.0
2024-08-14,0.0,0.0,0.0,114.59357291554788,0.0
2024-08-15,0.0,0.0,0.0,114.59357291554788,0.0
2024-08-16,0.0,0.0,0.0,114.59357291554788,0.0
2024-08-19,0.0,0.0,0.0,114.59357291554788,0.0
2024-08-20,0.0,0.0,0.0,114.59357291554788,0.0
2024-08-21,0.0,0.0,0.0,114.59357291554788,0.0
2024-08-22,-59.704735821482636,1000.0,-0.059704735821482634,54.888837094065245,-59.704735821482636
2024-08-23,0.0,0.0,0.0,54.888837094065245,-59.704735821482636
2024-08-26,-17.087665709949697,1000.0,-0.017087665709949698,37.80117138411555,-76.79240153143233
2024-08-27,0.0,0.0,0.0,37.80117138411555,-76.79240153143233
2024-08-28,0.0,0.0,0.0,37.80117138411555,-76.79240153143233
2024-08-29,58.81214846303897,3000.0,0.01960404948767966,96.61331984715451,-17.980253068393367
2024-08-30,0.0,0.0,0.0,96.61331984715451,-17.980253068393367
2024-09-02,0.0,0.0,0.0,96.61331984715451,-17.980253068393367
2024-09-03,0.0,0.0,0.0,96.61331984715451,-17.980253068393367
2024-09-04,1.617830370310756,3000.0,0.0005392767901035853,98.23115021746527,-16.36242269808261
2024-09-05,0.0,0.0,0.0,98.23115021746527,-16.36242269808261
2024-09-06,0.0,0.0,0.0,98.23115021746527,-16.36242269808261
2024-09-09,38.17824782034508,2000.0,0.019089123910172538,136.40939803781035,0.0
2024-09-10,35.63628145154075,2000.0,0.017818140725770377,172.0456794893511,0.0
2024-09-11,0.0,0.0,0.0,172.0456794893511,0.0
2024-09-12,0.0,0.0,0.0,172.0456794893511,0.0
2024-09-13,0.0,0.0,0.0,172.0456794893511,0.0
2024-09-16,0.0,0.0,0.0,172.0456794893511,0.0
2024-09-17,0.0,0.0,0.0,172.0456794893511,0.0
