holding_days_bucket,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
0-1,9,-298.30858857586236,0.2222222222222222,11.701608928335105,-45.95882949036179,0.2546106821712919,0.07274590919179769,-33.14539873065137,12.316102223258776,-95.71324284054978,5
11-20,64,41.250072851306626,0.578125,41.11567754764762,-54.81592579302428,0.7500681043478771,1.027871105958202,0.644532388301666,115.27600708982735,-136.11274175671025,7
2-5,111,-1622.0241266533687,0.3333333333333333,19.04257273655599,-31.44053132305325,0.6056695588535852,0.3028347794267926,-14.61282996985017,42.41939635513697,-139.08533970021088,20
21+,34,1429.396179578284,0.7352941176470589,68.35466150881784,-31.052262015795748,2.201278009120463,6.11466113644573,42.04106410524365,207.40519893998592,-48.15330908433443,6
6-10,103,553.363517863908,0.3786407766990291,63.7674790375549,-30.21200257188646,2.110667072989502,1.2861877476029777,5.372461338484544,271.823315690525,-147.48715791671225,14
