entry_year,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
2024,17,-396.3884824715094,0.17647058823529413,11.164754379114347,-30.705910400632316,0.3636027798376053,0.07791488139377256,-23.316969557147612,15.617588029828749,-63.53037674725779,11
2025,127,704.1505238129678,0.48031496062992124,37.6955831956584,-24.170909865487793,1.5595434100510086,1.4413961820168413,5.544492313487935,169.82191599344074,-101.44920347767783,14
2026,177,-204.08498627719084,0.4293785310734463,54.1069981642735,-42.73482026497007,1.266110348160871,0.9527166976260019,-1.1530225213400611,271.823315690525,-147.48715791671225,15
