entry_year,trade_count,total_net_profit,win_rate,average_winner,average_loser,payoff_ratio,profit_factor,expectancy,largest_winner,largest_loser,maximum_consecutive_losses
2024,17,-396.3884824715094,0.17647058823529413,11.164754379114347,-30.705910400632316,0.3636027798376053,0.07791488139377256,-23.316969557147612,15.617588029828749,-63.53037674725779,10
2025,127,1301.2796458361536,0.5433070866141733,41.410219861771,-26.828026286655955,1.543543286386599,1.8362842544944022,10.24629642390672,169.82191599344074,-151.8287926287137,14
2026,177,1585.3287953594263,0.4576271186440678,62.276003985018875,-36.031536744032316,1.7283749074436374,1.458316328155569,8.956659860787719,617.923261740449,-156.9690824239157,16
